36.31882751,-142.0535058,-32.26217249,-71.89450581,-93.30417249,-64.37950581,-119.2381725,46.98849419,-70.35917249,141.4394942,30.19982751,-74.99050581,77.41682751,10.37649419,152.1238275,-18.55850581,-47.56917249,155.1864942,42.42182751,136.8834942
37.81582751,-143.5445058,-32.25717249,-71.89450581,-93.27317249,-65.80650581,-119.2381725,46.98849419,-70.35917249,141.4394942,30.19982751,-74.97850581,77.45882751,10.37649419,153.6788275,-14.06850581,-47.56917249,147.5544942,40.83882751,129.2754942
38.54432751,-143.5500058,-31.50517249,-71.13700581,-93.25567249,-65.81750581,-119.9926725,46.95299419,-69.59417249,137.6569942,30.19982751,-74.19850581,78.20582751,10.36899419,154.4328275,-13.24700581,-48.32167249,146.8024942,40.09082751,129.2594942
39.27282751,-143.5555058,-30.75317249,-70.37950581,-93.23817249,-65.82850581,-120.7471725,46.91749419,-68.82917249,133.8744942,30.19982751,-73.41850581,78.95282751,10.36149419,155.1868275,-12.42550581,-49.07417249,146.0504942,39.34282751,129.2434942
39.29482751,-143.5565058,-30.75217249,-70.37950581,-93.21717249,-65.83850581,-125.2471725,45.44449419,-58.26317249,130.7164942,31.71682751,-73.41850581,83.55082751,8.920494187,162.7958275,-6.395505813,-49.07417249,144.4964942,39.34282751,121.6514942
39.30332751,-143.5565058,-30.00667249,-70.37950581,-92.48567249,-65.85400581,-126.0236725,45.43399419,-57.45217249,125.4249942,31.72682751,-73.41850581,85.79582751,8.906994187,165.8453275,-6.395505813,-49.07417249,144.4934942,39.34282751,121.6459942
39.31182751,-143.5565058,-29.26117249,-70.37950581,-91.75417249,-65.86950581,-126.8001725,45.42349419,-56.64117249,120.1334942,31.73682751,-73.41850581,88.04082751,8.893494187,168.8948275,-6.395505813,-49.07417249,144.4904942,39.34282751,121.6404942
39.31982751,-143.5565058,-26.97917249,-71.16500581,-90.22967249,-68.13950581,-127.5556725,44.66049419,-51.34417249,116.3284942,33.25282751,-73.43100581,88.06132751,8.872494187,168.8948275,-6.395505813,-49.06917249,143.7389942,39.34732751,121.6394942
39.32782751,-143.5565058,-24.69717249,-71.95050581,-88.70517249,-70.40950581,-128.3111725,43.89749419,-46.04717249,112.5234942,34.76882751,-73.44350581,88.08182751,8.851494187,168.8948275,-6.395505813,-49.06417249,142.9874942,39.35182751,121.6384942
39.32782751,-143.5555058,-24.68017249,-73.39650581,-88.67217249,-71.91450581,-129.8771725,40.84449419,-44.44317249,106.4164942,34.76882751,-73.46450581,88.11382751,8.796494187,168.8948275,-6.426505813,-49.05817249,139.9444942,39.35182751,120.1414942
39.32782751,-143.5535058,-24.68017249,-73.44250581,-88.67217249,-73.40650581,-131.3121725,37.80149419,-36.84517249,95.76649419,34.76882751,-73.47550581,88.14982751,7.329494187,168.9138275,-9.413505813,-47.54217249,139.9384942,39.35182751,120.1414942
39.31082751,-143.5515058,-24.68017249,-73.44250581,-88.67217249,-73.40850581,-131.3241725,36.33049419,-35.38817249,85.04449419,34.76382751,-73.47750581,88.15682751,7.272494187,168.9138275,-9.421505813,-47.54217249,130.7894942,39.30182751,115.5514942
39.29882751,-143.5515058,-27.69817249,-73.44250581,-88.70517249,-73.40850581,-131.3241725,36.30749419,-30.75817249,80.48149419,33.25082751,-73.47750581,89.61382751,7.271494187,171.9568275,-9.447505813,-49.05817249,130.7854942,39.30082751,114.0184942
39.27082751,-143.5515058,-27.72317249,-73.44250581,-90.19617249,-73.41050581,-131.3241725,34.84649419,-24.65717249,69.85549419,33.23882751,-74.92750581,89.62982751,5.804494187,171.9568275,-12.43450581,-49.08117249,130.7814942,37.79382751,114.0184942
39.25782751,-143.5515058,-27.72417249,-73.43550581,-90.21217249,-73.40850581,-129.8151725,34.82449419,-21.56917249,59.18149419,31.74082751,-74.92250581,89.62982751,5.801494187,171.9568275,-13.94350581,-50.57417249,130.7814942,37.79382751,114.0184942
39.25582751,-143.5515058,-29.21717249,-73.43550581,-90.22517249,-73.40450581,-128.2711725,34.78549419,-18.53617249,53.04049419,31.74082751,-74.92250581,89.62982751,4.287494187,171.9128275,-13.94350581,-50.57417249,130.7854942,37.79382751,115.5434942
37.83782751,-143.5465058,-29.21717249,-73.46650581,-90.23117249,-71.94150581,-122.2601725,34.78549419,-15.55017249,45.41049419,33.23882751,-74.95650581,89.60682751,4.270494187,170.4328275,-13.94350581,-49.08117249,144.5114942,40.87282751,132.3154942
