SpineBase.x,SpineBase.y,SpineBase.z,state,SpineMid.x,SpineMid.y,SpineMid.z,state,SpineShoulder.x,SpineShoulder.y,SpineShoulder.z,state,Neck.x,Neck.y,Neck.z,state,Head.x,Head.y,Head.z,state,ShoulderLeft.x,ShoulderLeft.y,ShoulderLeft.z,state,ElbowLeft.x,ElbowLeft.y,ElbowLeft.z,state,WristLeft.x,WristLeft.y,WristLeft.z,state,HandLeft.x,HandLeft.y,HandLeft.z,state,HandTipLeft.x,HandTipLeft.y,HandTipLeft.z,state,ThumbLeft.x,ThumbLeft.y,ThumbLeft.z,state,ShoulderRight.x,ShoulderRight.y,ShoulderRight.z,state,ElbowRight.x,ElbowRight.y,ElbowRight.z,state,WristRight.x,WristRight.y,WristRight.z,state,HandRight.x,HandRight.y,HandRight.z,state,HandTipRight.x,HandTipRight.y,HandTipRight.z,state,ThumbRight.x,ThumbRight.y,ThumbRight.z,state,HipLeft.x,HipLeft.y,HipLeft.z,state,KneeLeft.x,KneeLeft.y,KneeLeft.z,state,AnkleLeft.x,AnkleLeft.y,AnkleLeft.z,state,FootLeft.x,FootLeft.y,FootLeft.z,state,HipRight.x,HipRight.y,HipRight.z,state,KneeRight.x,KneeRight.y,KneeRight.z,state,AnkleRight.x,AnkleRight.y,AnkleRight.z,state,FootRight.x,FootRight.y,FootRight.z,state
-0.247787,-0.407906,1.90863,tracked,-0.31063,-0.0963916,1.88969,tracked,-0.356161,0.130195,1.8672,tracked,-0.370431,0.20395,1.85612,tracked,-0.380344,0.336033,1.83763,tracked,-0.497261,0.0615433,1.77942,tracked,-0.565779,0.0154727,1.612,tracked,-0.632796,-0.0294129,1.47167,tracked,-0.642735,-0.011213,1.49159,tracked,-0.71097,-0.0400424,1.458,tracked,-0.69699,0.00500175,1.497,tracked,-0.174961,0.144761,1.85813,tracked,-0.0466921,0.11336,1.67882,inferred,-0.0618348,0.0298517,1.47791,tracked,-0.0802444,-0.000320974,1.42009,tracked,-0.0740228,-0.0374472,1.38595,tracked,-0.146809,-0.0111802,1.464,tracked,-0.318042,-0.417349,1.861,tracked,-0.304713,-0.747672,1.91666,tracked,-0.256755,-1.04848,2.05651,tracked,-0.215258,-1.1156,1.96499,tracked,-0.168876,-0.384256,1.88965,tracked,-0.0944615,-0.706026,1.87117,tracked,-0.0223351,-1.00227,2.0104,tracked,0.0224014,-1.06509,1.91717,tracked
-0.24815,-0.407815,1.91009,tracked,-0.310757,-0.0964838,1.8897,tracked,-0.356345,0.129984,1.86649,tracked,-0.370613,0.203706,1.85505,tracked,-0.379945,0.335397,1.83476,tracked,-0.497962,0.0613389,1.77954,tracked,-0.565819,0.0154114,1.61219,tracked,-0.633481,-0.0317786,1.47302,tracked,-0.645595,-0.0159539,1.49587,tracked,-0.713083,-0.0486394,1.46235,tracked,-0.703903,0.000419882,1.5044,tracked,-0.175762,0.14424,1.85604,tracked,-0.0476549,0.111701,1.67682,tracked,-0.0661877,0.0278311,1.47636,tracked,-0.0897881,-0.00295814,1.41633,tracked,-0.0804678,-0.0396784,1.3727,tracked,-0.15586,-0.0121297,1.45944,tracked,-0.318421,-0.417219,1.86321,tracked,-0.305118,-0.747817,1.91768,tracked,-0.259988,-1.04781,2.05988,tracked,-0.219681,-1.11619,1.96927,tracked,-0.169135,-0.384186,1.89028,tracked,-0.0948063,-0.706286,1.8732,tracked,-0.0219994,-1.00242,2.01235,tracked,0.0222199,-1.06519,1.9187,tracked
-0.248323,-0.407991,1.9102,tracked,-0.310936,-0.0973145,1.88877,tracked,-0.356084,0.12847,1.86344,tracked,-0.370132,0.202021,1.85136,tracked,-0.378389,0.333851,1.82882,tracked,-0.497994,0.0612953,1.7795,tracked,-0.56601,0.0153961,1.61183,tracked,-0.633106,-0.0337261,1.47306,tracked,-0.64409,-0.0178056,1.49298,tracked,-0.711708,-0.0549294,1.45875,tracked,-0.688721,0.00377042,1.49875,tracked,-0.175603,0.143977,1.85182,tracked,-0.0429728,0.131345,1.75321,tracked,-0.0597397,0.0629214,1.54669,tracked,-0.0963082,-0.0027573,1.41441,tracked,-0.0914554,-0.041269,1.37049,tracked,-0.162731,-0.015298,1.4475,tracked,-0.318637,-0.417462,1.86361,tracked,-0.305169,-0.747838,1.91786,tracked,-0.259934,-1.04814,2.05944,tracked,-0.22091,-1.11632,1.96782,tracked,-0.169315,-0.384341,1.89016,tracked,-0.0948281,-0.70629,1.87339,tracked,-0.0203887,-1.00234,2.01193,tracked,0.0228399,-1.06491,1.91737,tracked
-0.248428,-0.4082,1.91052,tracked,-0.310985,-0.0977249,1.88834,tracked,-0.355929,0.127915,1.86194,tracked,-0.369897,0.201469,1.84956,tracked,-0.377942,0.333183,1.82658,tracked,-0.498379,0.0607453,1.77961,tracked,-0.566276,0.0150795,1.61194,tracked,-0.634336,-0.0370092,1.47486,tracked,-0.647385,-0.0211899,1.49729,tracked,-0.71416,-0.0598649,1.46284,tracked,-0.711937,-0.00795881,1.50575,tracked,-0.176187,0.143362,1.84993,tracked,-0.0380866,0.112812,1.72699,tracked,-0.0617817,0.0481577,1.51994,tracked,-0.108399,-0.00732851,1.41941,tracked,-0.110181,-0.0454553,1.38553,tracked,-0.16166,-0.0159635,1.42835,tracked,-0.318788,-0.41792,1.86439,tracked,-0.305426,-0.747868,1.9182,tracked,-0.260002,-1.04831,2.05946,tracked,-0.22154,-1.11634,1.96733,tracked,-0.169349,-0.384371,1.89017,tracked,-0.0950364,-0.706415,1.8741,tracked,-0.0203563,-1.00226,2.01293,tracked,0.022351,-1.06498,1.9182,tracked
-0.249085,-0.408168,1.91208,tracked,-0.311201,-0.0979144,1.88838,tracked,-0.356102,0.127653,1.86159,tracked,-0.370064,0.201163,1.84907,tracked,-0.37812,0.332952,1.8259,tracked,-0.498589,0.0604428,1.77968,tracked,-0.566185,0.0124366,1.61315,tracked,-0.636147,-0.0402415,1.47738,tracked,-0.651098,-0.0242975,1.49817,tracked,-0.71829,-0.0613964,1.46505,tracked,-0.701923,-0.00712184,1.50328,tracked,-0.17668,0.143038,1.84897,tracked,-0.0300298,0.0900666,1.70155,tracked,-0.0704934,0.0347729,1.49807,tracked,-0.12044,-0.0118321,1.42186,tracked,-0.124738,-0.049252,1.38727,tracked,-0.177053,-0.0220078,1.43491,tracked,-0.319443,-0.41801,1.86634,tracked,-0.30596,-0.748109,1.91999,tracked,-0.259438,-1.04775,2.06251,tracked,-0.220887,-1.11597,1.97065,tracked,-0.169898,-0.384217,1.89108,tracked,-0.0951394,-0.706861,1.87698,tracked,-0.0236656,-1.00024,2.02191,tracked,0.0186895,-1.06542,1.92986,tracked
-0.24944,-0.408236,1.91274,tracked,-0.311426,-0.0981981,1.88813,tracked,-0.356305,0.127113,1.86027,tracked,-0.370232,0.20055,1.84738,tracked,-0.378081,0.33246,1.82428,tracked,-0.49877,0.0603462,1.7796,tracked,-0.566953,0.0109257,1.61313,tracked,-0.636951,-0.0423345,1.47763,tracked,-0.65104,-0.0273966,1.49721,tracked,-0.717236,-0.0633338,1.46372,tracked,-0.704576,-0.0190822,1.4945,tracked,-0.177189,0.142293,1.84789,tracked,-0.0330024,0.0790719,1.69159,tracked,-0.0723877,0.0321081,1.51438,tracked,-0.132238,-0.0190741,1.42484,tracked,-0.13735,-0.0579061,1.39175,tracked,-0.191886,-0.025007,1.445,tracked,-0.319751,-0.418057,1.86696,tracked,-0.306223,-0.748112,1.92064,tracked,-0.259548,-1.04808,2.06248,tracked,-0.22128,-1.11594,1.96999,tracked,-0.170245,-0.384263,1.89161,tracked,-0.0951159,-0.707256,1.87781,tracked,-0.0222969,-1.00153,2.02049,tracked,0.0197965,-1.06572,1.92706,tracked
-0.249616,-0.40824,1.91332,tracked,-0.311505,-0.0985002,1.88799,tracked,-0.356241,0.126458,1.85948,tracked,-0.370107,0.19978,1.8464,tracked,-0.377917,0.331635,1.82227,tracked,-0.498914,0.0600746,1.77932,tracked,-0.554868,-0.0470758,1.66778,tracked,-0.613369,-0.0252612,1.5177,tracked,-0.645703,-0.024994,1.49858,tracked,-0.715497,-0.0525538,1.46838,tracked,-0.619,0.0146519,1.47858,tracked,-0.177783,0.140949,1.8464,tracked,-0.0334502,0.0699299,1.69383,tracked,-0.105819,-0.00193387,1.50138,tracked,-0.146258,-0.0293073,1.43287,tracked,-0.154515,-0.0633576,1.40221,tracked,-0.204108,-0.0369726,1.44745,tracked,-0.319923,-0.417934,1.86739,tracked,-0.30617,-0.748213,1.92112,tracked,-0.259467,-1.04842,2.06248,tracked,-0.221563,-1.11609,1.96953,tracked,-0.170415,-0.384386,1.89222,tracked,-0.0950674,-0.707225,1.87804,tracked,-0.0221709,-1.00234,2.01909,tracked,0.0193911,-1.06604,1.92472,tracked
-0.249696,-0.408344,1.91329,tracked,-0.311357,-0.0994435,1.88645,tracked,-0.355307,0.125049,1.85614,tracked,-0.368896,0.198254,1.84258,tracked,-0.377078,0.329973,1.81596,tracked,-0.498727,0.0599396,1.77882,tracked,-0.562951,0.00669439,1.61114,tracked,-0.639335,-0.0447982,1.47877,tracked,-0.651301,-0.0352136,1.49467,tracked,-0.717811,-0.0748063,1.46341,tracked,-0.698598,-0.0172115,1.508,tracked,-0.177416,0.139878,1.84426,tracked,-0.0206659,0.0765633,1.74191,tracked,-0.0817597,0.00994569,1.54358,tracked,-0.156959,-0.0409451,1.44329,tracked,-0.167924,-0.0783543,1.41013,tracked,-0.212558,-0.0467143,1.45367,tracked,-0.320006,-0.41801,1.86731,tracked,-0.306155,-0.748201,1.92111,tracked,-0.258688,-1.04969,2.05976,tracked,-0.221313,-1.11618,1.96508,tracked,-0.170499,-0.38451,1.8922,tracked,-0.0950615,-0.707328,1.87786,tracked,-0.0208992,-1.0044,2.01453,tracked,0.0198641,-1.0665,1.91785,tracked
-0.250091,-0.408658,1.91453,tracked,-0.311535,-0.0998989,1.88649,tracked,-0.355433,0.124506,1.85583,tracked,-0.369023,0.197659,1.84218,tracked,-0.377247,0.328977,1.81467,tracked,-0.498738,0.0599317,1.77879,tracked,-0.564304,-0.00249037,1.61706,tracked,-0.637142,-0.046209,1.47961,tracked,-0.651518,-0.0375735,1.49743,tracked,-0.719706,-0.0736402,1.46627,tracked,-0.699397,-0.0200682,1.50643,tracked,-0.177182,0.137728,1.84302,tracked,-0.0290634,0.0670615,1.72984,tracked,-0.08902,0.000437523,1.54129,tracked,-0.172015,-0.0587602,1.45963,tracked,-0.191496,-0.0924597,1.43593,tracked,-0.229733,-0.0550337,1.48357,tracked,-0.320273,-0.418247,1.86834,tracked,-0.306287,-0.748255,1.92192,tracked,-0.258893,-1.04932,2.06143,tracked,-0.221845,-1.11609,1.9669,tracked,-0.171011,-0.384841,1.8935,tracked,-0.0951325,-0.707571,1.87828,tracked,-0.0221281,-1.00478,2.01523,tracked,0.0180128,-1.06718,1.91853,tracked
-0.250128,-0.408661,1.91487,tracked,-0.311579,-0.100178,1.88626,tracked,-0.355459,0.123941,1.85494,tracked,-0.369055,0.197003,1.84108,tracked,-0.377065,0.328163,1.81261,tracked,-0.497736,0.0584734,1.77797,tracked,-0.564263,-0.00245283,1.61696,tracked,-0.636176,-0.0493435,1.48009,tracked,-0.650244,-0.041002,1.49528,tracked,-0.718847,-0.0758937,1.4647,tracked,-0.706079,-0.0254326,1.50933,tracked,-0.176217,0.136032,1.84189,tracked,-0.0265001,0.0546188,1.72757,tracked,-0.101796,-0.0119976,1.551,tracked,-0.182001,-0.0745775,1.47606,tracked,-0.203875,-0.107446,1.45186,tracked,-0.232217,-0.0668226,1.49031,tracked,-0.320262,-0.418231,1.86838,tracked,-0.306373,-0.748386,1.92235,tracked,-0.259051,-1.04941,2.06197,tracked,-0.222103,-1.11615,1.96735,tracked,-0.171194,-0.384903,1.89438,tracked,-0.0947789,-0.709229,1.879,tracked,-0.0221869,-1.00508,2.01875,tracked,0.0180622,-1.06835,1.9231,tracked
