SpineBase.x,SpineBase.y,SpineBase.z,state,SpineMid.x,SpineMid.y,SpineMid.z,state,SpineShoulder.x,SpineShoulder.y,SpineShoulder.z,state,Neck.x,Neck.y,Neck.z,state,Head.x,Head.y,Head.z,state,ShoulderLeft.x,ShoulderLeft.y,ShoulderLeft.z,state,ElbowLeft.x,ElbowLeft.y,ElbowLeft.z,state,WristLeft.x,WristLeft.y,WristLeft.z,state,HandLeft.x,HandLeft.y,HandLeft.z,state,HandTipLeft.x,HandTipLeft.y,HandTipLeft.z,state,ThumbLeft.x,ThumbLeft.y,ThumbLeft.z,state,ShoulderRight.x,ShoulderRight.y,ShoulderRight.z,state,ElbowRight.x,ElbowRight.y,ElbowRight.z,state,WristRight.x,WristRight.y,WristRight.z,state,HandRight.x,HandRight.y,HandRight.z,state,HandTipRight.x,HandTipRight.y,HandTipRight.z,state,ThumbRight.x,ThumbRight.y,ThumbRight.z,state,HipLeft.x,HipLeft.y,HipLeft.z,state,KneeLeft.x,KneeLeft.y,KneeLeft.z,state,AnkleLeft.x,AnkleLeft.y,AnkleLeft.z,state,FootLeft.x,FootLeft.y,FootLeft.z,state,HipRight.x,HipRight.y,HipRight.z,state,KneeRight.x,KneeRight.y,KneeRight.z,state,AnkleRight.x,AnkleRight.y,AnkleRight.z,state,FootRight.x,FootRight.y,FootRight.z,state
-0.222014,-0.432711,1.668,tracked,-0.251781,-0.118821,1.66967,tracked,-0.271068,0.110139,1.66181,tracked,-0.277277,0.184159,1.65574,tracked,-0.288091,0.319479,1.63349,tracked,-0.417255,0.0703736,1.57857,tracked,-0.487207,0.044184,1.38704,tracked,-0.596469,0.0224994,1.27157,tracked,-0.624662,0.032444,1.25011,tracked,-0.653934,0.0222002,1.20786,tracked,-0.599152,-0.00240239,1.211,tracked,-0.0719789,0.101048,1.67982,tracked,0.0231107,-0.0892767,1.65118,tracked,-0.0497233,-0.241714,1.51611,tracked,-0.103068,-0.275857,1.4838,tracked,-0.139392,-0.334871,1.44517,tracked,-0.142218,-0.241066,1.52978,tracked,-0.293245,-0.430697,1.61771,tracked,-0.298708,-0.731591,1.6829,tracked,-0.25739,-1.00118,1.82799,tracked,-0.297795,-1.06616,1.7885,inferred,-0.141447,-0.417521,1.65081,tracked,-0.0760477,-0.687304,1.63824,tracked,-0.0100453,-0.964003,1.79293,tracked,0.0195898,-0.863993,1.73535,inferred
-0.218373,-0.432523,1.6694,tracked,-0.244362,-0.118727,1.66983,tracked,-0.260589,0.110214,1.66055,tracked,-0.265253,0.184408,1.65402,tracked,-0.282633,0.319254,1.63087,tracked,-0.409371,0.0747994,1.57475,tracked,-0.481188,0.0455059,1.38691,tracked,-0.591545,0.0219681,1.27295,tracked,-0.619855,0.0300002,1.25342,tracked,-0.648313,0.0193742,1.20902,tracked,-0.580671,0.00434012,1.2162,tracked,-0.0684101,0.100588,1.67818,tracked,0.0280908,-0.0888167,1.6468,tracked,-0.0526729,-0.237707,1.51228,tracked,-0.106734,-0.268654,1.48137,tracked,-0.144981,-0.32676,1.44743,tracked,-0.116387,-0.335781,1.47431,tracked,-0.289319,-0.430424,1.6198,tracked,-0.29702,-0.729061,1.68285,tracked,-0.258126,-0.999685,1.82641,tracked,-0.294545,-1.06673,1.78692,inferred,-0.138347,-0.417377,1.65168,tracked,-0.0738443,-0.684496,1.63937,tracked,-0.0091047,-0.9563,1.78778,tracked,0.0211818,-0.856443,1.73062,inferred
-0.213811,-0.431643,1.67157,tracked,-0.238572,-0.118226,1.67111,tracked,-0.254583,0.110451,1.66134,tracked,-0.259241,0.184623,1.65474,tracked,-0.278534,0.318981,1.63,tracked,-0.403531,0.0765389,1.57409,tracked,-0.477897,0.0449932,1.38582,tracked,-0.589026,0.0203364,1.27293,tracked,-0.616578,0.0267025,1.25723,tracked,-0.647638,0.0157052,1.21522,tracked,-0.585166,-0.00279974,1.22246,tracked,-0.0643291,0.101429,1.67863,tracked,0.0322728,-0.0878308,1.64626,tracked,-0.0604895,-0.229249,1.51133,tracked,-0.110466,-0.263249,1.48266,tracked,-0.148141,-0.320788,1.44965,tracked,-0.0870976,-0.318099,1.54117,tracked,-0.284666,-0.42919,1.62218,tracked,-0.29504,-0.72908,1.68431,tracked,-0.258099,-0.999631,1.82594,tracked,-0.295792,-1.06438,1.77714,inferred,-0.134186,-0.416843,1.65368,tracked,-0.0720301,-0.682721,1.64054,tracked,-0.00889453,-0.956079,1.78786,tracked,0.0213978,-0.856241,1.73066,inferred
-0.210425,-0.431684,1.67271,tracked,-0.234258,-0.118059,1.67109,tracked,-0.249734,0.110861,1.66048,tracked,-0.254237,0.18516,1.65363,tracked,-0.272437,0.318482,1.6275,tracked,-0.40023,0.0742953,1.57374,tracked,-0.473625,0.0447572,1.38551,tracked,-0.589954,-0.0135607,1.29414,inferred,-0.611936,0.0212773,1.25478,tracked,-0.639767,0.0140811,1.20601,tracked,-0.568711,0.0490239,1.23722,tracked,-0.0571776,0.100949,1.67796,tracked,0.0374407,-0.0891252,1.64392,tracked,-0.0635942,-0.225284,1.50951,tracked,-0.113626,-0.255848,1.48037,tracked,-0.152225,-0.308663,1.4494,tracked,-0.085891,-0.303438,1.535,tracked,-0.281896,-0.428943,1.62311,tracked,-0.293586,-0.728833,1.68488,tracked,-0.258535,-0.998959,1.82548,tracked,-0.293348,-1.06495,1.77589,inferred,-0.130341,-0.41721,1.65507,tracked,-0.0686533,-0.680844,1.64106,tracked,-0.00837463,-0.955312,1.78812,tracked,0.0219337,-0.855519,1.73084,inferred
-0.207054,-0.431418,1.67378,tracked,-0.229872,-0.118147,1.67121,tracked,-0.244728,0.110498,1.65993,tracked,-0.249049,0.184725,1.65288,tracked,-0.266651,0.317871,1.62565,tracked,-0.394892,0.076137,1.57065,tracked,-0.468523,0.0434921,1.38432,tracked,-0.596543,0.0136946,1.26058,tracked,-0.605934,0.0153202,1.25403,tracked,-0.638383,0.00161173,1.21337,tracked,-0.573416,-0.01366,1.2195,tracked,-0.0527654,0.101402,1.67705,tracked,0.0440348,-0.0872091,1.63963,tracked,-0.0649327,-0.219374,1.50752,tracked,-0.113803,-0.246963,1.47828,tracked,-0.154907,-0.296011,1.44881,tracked,-0.0774498,-0.288467,1.54364,tracked,-0.278526,-0.428305,1.62442,tracked,-0.291622,-0.728603,1.68542,tracked,-0.258374,-0.998766,1.82524,tracked,-0.29016,-1.06673,1.77833,inferred,-0.127149,-0.417286,1.65594,tracked,-0.0658961,-0.680022,1.64162,tracked,-0.00757064,-0.957061,1.78953,tracked,0.0228667,-0.857308,1.73226,inferred
-0.203301,-0.431455,1.67481,tracked,-0.225819,-0.118462,1.67085,tracked,-0.240477,0.110002,1.65859,tracked,-0.244738,0.184185,1.65123,tracked,-0.262151,0.317682,1.62348,tracked,-0.391743,0.0748973,1.56915,tracked,-0.464609,0.0441932,1.38141,inferred,-0.488812,-0.0793328,1.28015,inferred,-0.591334,0.0146216,1.26403,tracked,-0.621376,0.00649663,1.21228,tracked,-0.609491,-0.0196716,1.23583,tracked,-0.0499138,0.101691,1.67629,tracked,0.0477922,-0.086344,1.638,tracked,-0.0671885,-0.211717,1.50422,tracked,-0.117696,-0.240286,1.48004,tracked,-0.156246,-0.287928,1.45101,tracked,-0.0856886,-0.285769,1.53791,tracked,-0.275159,-0.428179,1.62539,tracked,-0.288956,-0.726255,1.68575,tracked,-0.257742,-0.999256,1.82552,tracked,-0.291118,-1.06606,1.77651,inferred,-0.123218,-0.417487,1.657,tracked,-0.0610729,-0.68344,1.64512,tracked,-0.00567297,-0.970658,1.79919,tracked,0.0249168,-0.870882,1.74191,inferred
-0.199618,-0.431109,1.67553,tracked,-0.220967,-0.1185,1.67011,tracked,-0.234733,0.109657,1.65662,tracked,-0.238703,0.183744,1.64883,tracked,-0.255925,0.316394,1.62028,tracked,-0.377651,0.0794263,1.56062,tracked,-0.44232,-0.0245074,1.4446,tracked,-0.480948,0.0340501,1.29695,tracked,-0.58169,0.0158525,1.26274,tracked,-0.61326,0.00121684,1.21049,tracked,-0.556692,-0.0168701,1.22315,tracked,-0.0447473,0.10195,1.67456,tracked,0.0538549,-0.0855498,1.63584,tracked,-0.0650773,-0.207727,1.50253,tracked,-0.116879,-0.232608,1.47784,tracked,-0.156837,-0.276042,1.4483,tracked,-0.0838267,-0.278923,1.54152,tracked,-0.271267,-0.427568,1.62633,tracked,-0.286135,-0.725281,1.68574,tracked,-0.255755,-1.00238,1.82686,tracked,-0.299443,-1.06101,1.76928,inferred,-0.119908,-0.417383,1.65752,tracked,-0.0590534,-0.681078,1.6447,tracked,-0.0056254,-0.970421,1.79914,tracked,0.0249647,-0.870651,1.74185,inferred
-0.195837,-0.43092,1.6765,tracked,-0.216412,-0.118547,1.66985,tracked,-0.229729,0.109474,1.6555,tracked,-0.233574,0.183528,1.64744,tracked,-0.251595,0.316208,1.61867,tracked,-0.37613,0.0797419,1.55983,tracked,-0.441911,-0.0247341,1.4445,tracked,-0.461143,0.0331775,1.29238,tracked,-0.576856,0.0114965,1.26133,tracked,-0.611327,-0.00325702,1.20964,tracked,-0.53675,0.0363326,1.24486,tracked,-0.0398357,0.101997,1.67406,tracked,0.0601121,-0.0847307,1.63505,tracked,-0.0633109,-0.203342,1.50261,tracked,-0.11619,-0.225788,1.48185,tracked,-0.1574,-0.267062,1.45431,tracked,-0.0870904,-0.275626,1.53797,tracked,-0.267638,-0.427285,1.62729,tracked,-0.283556,-0.722913,1.68574,tracked,-0.252429,-1.01007,1.83084,tracked,-0.309784,-1.04639,1.75511,inferred,-0.116166,-0.417298,1.65848,tracked,-0.056492,-0.679567,1.64535,tracked,-0.00303607,-0.966648,1.79926,tracked,0.0275139,-0.866942,1.7419,inferred
-0.191442,-0.431506,1.67684,tracked,-0.21104,-0.119305,1.6688,tracked,-0.22378,0.108645,1.65339,tracked,-0.227459,0.18269,1.64499,tracked,-0.245042,0.314933,1.6152,tracked,-0.372904,0.0786409,1.55838,tracked,-0.437952,-0.0259566,1.43864,tracked,-0.4512,0.0334593,1.28635,tracked,-0.568636,0.00809512,1.2523,tracked,-0.603811,-0.00775292,1.19995,tracked,-0.568633,0.0152152,1.20233,tracked,-0.0352256,0.101596,1.67185,tracked,0.0667467,-0.0837209,1.63058,tracked,-0.0617543,-0.198609,1.49972,tracked,-0.113947,-0.218972,1.47954,tracked,-0.156418,-0.256319,1.45153,tracked,-0.0873618,-0.272579,1.53291,tracked,-0.263576,-0.427907,1.62789,tracked,-0.280918,-0.722753,1.68618,tracked,-0.251318,-1.01153,1.83171,tracked,-0.310368,-1.04139,1.75156,inferred,-0.11161,-0.417817,1.65854,tracked,-0.054247,-0.678648,1.64579,tracked,-0.00118221,-0.969905,1.80087,tracked,0.0339772,-0.871203,1.74607,inferred
-0.186709,-0.431549,1.67868,tracked,-0.207452,-0.119437,1.66914,tracked,-0.220934,0.108501,1.65303,tracked,-0.224825,0.182549,1.64444,tracked,-0.240796,0.314859,1.61354,tracked,-0.371195,0.0773184,1.55797,tracked,-0.432635,-0.029695,1.44292,tracked,-0.447473,0.0305632,1.29114,tracked,-0.561134,0.00412562,1.2517,tracked,-0.594829,-0.0120625,1.19694,tracked,-0.520875,-0.0155443,1.21778,tracked,-0.0316937,0.102287,1.67267,tracked,0.0721691,-0.0819419,1.63127,tracked,-0.0594789,-0.193781,1.50087,tracked,-0.114193,-0.210965,1.48245,tracked,-0.157053,-0.246308,1.45489,tracked,-0.0944332,-0.268488,1.53048,tracked,-0.258901,-0.428235,1.62934,tracked,-0.278818,-0.721296,1.68608,tracked,-0.246392,-1.00652,1.83123,tracked,-0.300467,-1.05527,1.76882,inferred,-0.106999,-0.417578,1.66078,tracked,-0.0527026,-0.678298,1.64684,tracked,-0.000237235,-0.965235,1.80933,tracked,0.0538055,-0.874201,1.76822,inferred
