SpineBase.x,SpineBase.y,SpineBase.z,state,SpineMid.x,SpineMid.y,SpineMid.z,state,SpineShoulder.x,SpineShoulder.y,SpineShoulder.z,state,Neck.x,Neck.y,Neck.z,state,Head.x,Head.y,Head.z,state,ShoulderLeft.x,ShoulderLeft.y,ShoulderLeft.z,state,ElbowLeft.x,ElbowLeft.y,ElbowLeft.z,state,WristLeft.x,WristLeft.y,WristLeft.z,state,HandLeft.x,HandLeft.y,HandLeft.z,state,HandTipLeft.x,HandTipLeft.y,HandTipLeft.z,state,ThumbLeft.x,ThumbLeft.y,ThumbLeft.z,state,ShoulderRight.x,ShoulderRight.y,ShoulderRight.z,state,ElbowRight.x,ElbowRight.y,ElbowRight.z,state,WristRight.x,WristRight.y,WristRight.z,state,HandRight.x,HandRight.y,HandRight.z,state,HandTipRight.x,HandTipRight.y,HandTipRight.z,state,ThumbRight.x,ThumbRight.y,ThumbRight.z,state,HipLeft.x,HipLeft.y,HipLeft.z,state,KneeLeft.x,KneeLeft.y,KneeLeft.z,state,AnkleLeft.x,AnkleLeft.y,AnkleLeft.z,state,FootLeft.x,FootLeft.y,FootLeft.z,state,HipRight.x,HipRight.y,HipRight.z,state,KneeRight.x,KneeRight.y,KneeRight.z,state,AnkleRight.x,AnkleRight.y,AnkleRight.z,state,FootRight.x,FootRight.y,FootRight.z,state
-0.261631,-0.41535,1.88722,tracked,-0.304576,-0.109892,1.84381,tracked,-0.335062,0.113578,1.80338,tracked,-0.344483,0.18631,1.78673,tracked,-0.348492,0.302977,1.74144,tracked,-0.46036,0.101769,1.68941,tracked,-0.518173,-0.0743892,1.61755,tracked,-0.556271,-0.0709817,1.44172,tracked,-0.586989,-0.0843752,1.41474,tracked,-0.63964,-0.13023,1.34385,tracked,-0.627744,-0.120746,1.4145,tracked,-0.171525,0.155573,1.80731,tracked,-0.0599119,0.0519334,1.65823,tracked,-0.24155,0.0819288,1.54687,tracked,-0.297076,0.0437685,1.51868,tracked,-0.344984,0.0131851,1.50824,tracked,-0.304997,-0.0186827,1.50925,tracked,-0.331353,-0.420119,1.83271,tracked,-0.345458,-0.715102,1.85272,tracked,-0.325945,-1.02173,1.98698,tracked,-0.275584,-1.08402,1.89459,tracked,-0.182687,-0.395842,1.87451,tracked,-0.131712,-0.707233,1.86068,tracked,-0.0955116,-1.01223,1.99494,tracked,-0.0446036,-1.07144,1.90146,tracked
-0.261537,-0.415844,1.88813,tracked,-0.304226,-0.111976,1.84346,tracked,-0.334047,0.108676,1.80075,tracked,-0.343136,0.180237,1.78302,tracked,-0.347769,0.30096,1.73942,tracked,-0.464155,0.0984072,1.68978,tracked,-0.518962,-0.0770243,1.60597,tracked,-0.551299,-0.0724698,1.44528,tracked,-0.587935,-0.0898502,1.41796,tracked,-0.642592,-0.134267,1.35108,tracked,-0.637283,-0.0779648,1.40669,tracked,-0.167958,0.159319,1.80262,tracked,-0.059862,0.0483196,1.65789,tracked,-0.241594,0.0806791,1.54743,tracked,-0.296313,0.0455288,1.5229,inferred,-0.346876,0.0136532,1.51021,tracked,-0.300725,-0.00143221,1.48929,tracked,-0.331399,-0.420795,1.83417,tracked,-0.346296,-0.715638,1.85321,tracked,-0.326041,-1.02244,1.98701,tracked,-0.277815,-1.08487,1.8933,tracked,-0.182513,-0.396153,1.87497,tracked,-0.131688,-0.707441,1.86089,tracked,-0.0953456,-1.01242,1.99516,tracked,-0.0467023,-1.07218,1.90061,tracked
-0.26153,-0.418269,1.89166,tracked,-0.304131,-0.113,1.84444,tracked,-0.333977,0.108521,1.80091,tracked,-0.343089,0.180209,1.78308,tracked,-0.346923,0.299471,1.73878,tracked,-0.461427,0.0957682,1.69174,tracked,-0.518157,-0.0816763,1.61431,tracked,-0.550308,-0.0743646,1.44974,tracked,-0.586417,-0.0932734,1.4222,tracked,-0.642119,-0.137885,1.35686,tracked,-0.641261,-0.0838687,1.41614,tracked,-0.168138,0.159342,1.80287,tracked,-0.0610059,0.0455923,1.65887,tracked,-0.243998,0.0789823,1.55106,tracked,-0.296296,0.0454976,1.52734,inferred,-0.346463,0.0140271,1.5112,tracked,-0.301603,0.00853218,1.49065,tracked,-0.331503,-0.423292,1.83795,tracked,-0.347283,-0.716623,1.85451,tracked,-0.327449,-1.02103,1.99324,tracked,-0.279211,-1.08478,1.90108,tracked,-0.182378,-0.39836,1.87807,tracked,-0.131803,-0.707534,1.86133,tracked,-0.0953712,-1.01254,1.99552,tracked,-0.0468885,-1.07222,1.90076,tracked
-0.261212,-0.419166,1.89303,tracked,-0.303882,-0.113665,1.84487,tracked,-0.33381,0.108294,1.80094,tracked,-0.342952,0.180102,1.78306,tracked,-0.344692,0.297422,1.7372,tracked,-0.460819,0.0959716,1.69174,tracked,-0.515693,-0.0836202,1.61794,tracked,-0.549242,-0.0760101,1.45033,tracked,-0.581832,-0.0965599,1.42404,tracked,-0.639804,-0.142245,1.35918,tracked,-0.633178,-0.0872832,1.41321,tracked,-0.168133,0.159324,1.8029,tracked,-0.0616572,0.0427155,1.65912,tracked,-0.245146,0.0776663,1.55279,tracked,-0.296119,0.044656,1.52775,inferred,-0.348764,0.0128252,1.51138,tracked,-0.302362,0.0139897,1.48711,tracked,-0.331174,-0.424263,1.83984,tracked,-0.347587,-0.717104,1.85492,tracked,-0.327582,-1.02149,1.99365,tracked,-0.279221,-1.08514,1.90146,tracked,-0.182075,-0.399147,1.87897,tracked,-0.129437,-0.716792,1.86583,tracked,-0.0946747,-1.02164,2.00059,tracked,-0.0464464,-1.08158,1.90609,tracked
-0.260883,-0.419904,1.89436,tracked,-0.3034,-0.114496,1.84537,tracked,-0.333226,0.107689,1.80096,tracked,-0.342339,0.179624,1.78296,tracked,-0.340693,0.294165,1.73313,tracked,-0.459129,0.094268,1.69296,tracked,-0.514213,-0.0851253,1.61821,tracked,-0.543401,-0.0773113,1.45162,tracked,-0.577783,-0.100757,1.41875,tracked,-0.633196,-0.147784,1.35381,tracked,-0.632329,-0.0878768,1.41104,tracked,-0.168132,0.159278,1.80287,tracked,-0.0620945,0.0378462,1.65439,tracked,-0.245617,0.0748038,1.54886,tracked,-0.292479,0.0441739,1.52231,inferred,-0.34836,0.0118017,1.51033,tracked,-0.305131,0.00349091,1.48574,tracked,-0.330918,-0.424943,1.84203,tracked,-0.347607,-0.717216,1.85513,tracked,-0.326411,-1.0237,1.98948,tracked,-0.278165,-1.08594,1.89556,tracked,-0.181699,-0.399894,1.87966,tracked,-0.129161,-0.716261,1.86579,tracked,-0.0938168,-1.02121,2.00023,tracked,-0.045669,-1.08099,1.90548,tracked
-0.260217,-0.42029,1.89546,tracked,-0.302744,-0.11503,1.84566,tracked,-0.332435,0.107222,1.80075,tracked,-0.341477,0.179236,1.78259,tracked,-0.336624,0.292903,1.73022,tracked,-0.458502,0.0946717,1.69323,tracked,-0.512345,-0.0869402,1.61914,tracked,-0.542929,-0.0833285,1.45165,tracked,-0.576088,-0.104915,1.41961,tracked,-0.629121,-0.152091,1.35589,tracked,-0.627963,-0.092448,1.4095,tracked,-0.167781,0.158926,1.80257,tracked,-0.0618264,0.0333307,1.65311,tracked,-0.24554,0.0580854,1.54406,tracked,-0.294994,0.0384932,1.52328,inferred,-0.344294,0.00373155,1.50977,tracked,-0.310878,-0.0152915,1.49932,tracked,-0.33025,-0.425256,1.84411,tracked,-0.347487,-0.719941,1.85602,tracked,-0.326041,-1.02659,1.98997,tracked,-0.277906,-1.08863,1.8958,tracked,-0.181049,-0.400318,1.88007,tracked,-0.12629,-0.722518,1.87034,tracked,-0.0929739,-1.02977,2.00033,tracked,-0.0456926,-1.08869,1.90416,tracked
-0.258899,-0.421451,1.89757,tracked,-0.301581,-0.115984,1.84646,tracked,-0.33136,0.106647,1.80081,tracked,-0.340406,0.178815,1.78247,tracked,-0.33345,0.291838,1.72951,tracked,-0.456437,0.0930361,1.69477,tracked,-0.509374,-0.0877875,1.62132,tracked,-0.543767,-0.0911784,1.4497,tracked,-0.569829,-0.106402,1.42464,tracked,-0.626032,-0.155735,1.36126,tracked,-0.635265,-0.108099,1.41867,tracked,-0.167453,0.158693,1.8026,tracked,-0.0619733,0.0314614,1.65428,tracked,-0.2461,0.054785,1.54564,tracked,-0.296964,0.037695,1.52703,inferred,-0.346341,0.00261863,1.51247,tracked,-0.30614,-0.00475298,1.49482,tracked,-0.329016,-0.426345,1.84724,tracked,-0.347121,-0.722466,1.8583,tracked,-0.326231,-1.02891,1.9927,tracked,-0.278422,-1.09113,1.89855,inferred,-0.179709,-0.401506,1.88122,tracked,-0.124765,-0.724678,1.87262,tracked,-0.0923554,-1.03203,2.00255,tracked,-0.0455079,-1.09108,1.90625,tracked
-0.257675,-0.421921,1.89999,tracked,-0.300414,-0.116524,1.84729,tracked,-0.330093,0.106254,1.8008,tracked,-0.339038,0.178512,1.78219,tracked,-0.328448,0.291277,1.7281,tracked,-0.455924,0.0935976,1.69513,tracked,-0.504717,-0.0897656,1.62553,tracked,-0.543145,-0.0976608,1.44793,tracked,-0.565761,-0.109123,1.42435,tracked,-0.621195,-0.159278,1.3646,tracked,-0.62436,-0.099008,1.41,tracked,-0.166116,0.157968,1.8025,tracked,-0.0610507,0.0294678,1.65504,tracked,-0.245181,0.055242,1.54701,tracked,-0.295017,0.0379159,1.52729,inferred,-0.344736,0.0040782,1.51249,tracked,-0.31241,-0.0364167,1.53175,tracked,-0.327945,-0.426617,1.85028,tracked,-0.346483,-0.725141,1.85992,tracked,-0.327144,-1.03134,1.99495,tracked,-0.279867,-1.09391,1.90089,inferred,-0.178429,-0.402134,1.88287,tracked,-0.123665,-0.723973,1.87287,tracked,-0.0913623,-1.03078,2.00398,tracked,-0.0447268,-1.09016,1.90788,tracked
-0.255791,-0.422178,1.90128,tracked,-0.29859,-0.117111,1.8476,tracked,-0.328112,0.105626,1.80022,tracked,-0.337001,0.177938,1.78128,tracked,-0.321222,0.289674,1.72563,tracked,-0.454649,0.0941052,1.69489,tracked,-0.499868,-0.0935427,1.62542,tracked,-0.541195,-0.101889,1.44534,tracked,-0.561986,-0.110617,1.42222,tracked,-0.614312,-0.162382,1.3604,tracked,-0.612941,-0.100215,1.40966,tracked,-0.164378,0.157069,1.80171,tracked,-0.0638732,0.0243803,1.65484,tracked,-0.245887,0.0619663,1.5467,tracked,-0.291155,0.0405748,1.52655,inferred,-0.343546,0.00907414,1.51365,tracked,-0.30171,0.00264723,1.49147,tracked,-0.325854,-0.426579,1.85265,tracked,-0.346187,-0.725759,1.86059,tracked,-0.326963,-1.03232,1.99488,tracked,-0.279974,-1.09469,1.90041,inferred,-0.176624,-0.402653,1.88326,tracked,-0.121166,-0.726693,1.87525,tracked,-0.0904459,-1.03402,2.00557,tracked,-0.0444314,-1.09342,1.90913,tracked
-0.253742,-0.422769,1.9023,tracked,-0.289043,-0.122054,1.84554,tracked,-0.30869,0.0951583,1.79183,tracked,-0.313781,0.16549,1.77009,tracked,-0.315764,0.288207,1.72366,tracked,-0.453691,0.0946161,1.69486,tracked,-0.495767,-0.0931158,1.62482,tracked,-0.512978,-0.0915273,1.46157,tracked,-0.555544,-0.111205,1.42483,tracked,-0.610954,-0.161552,1.36175,tracked,-0.605859,-0.0970543,1.41488,tracked,-0.154563,0.155067,1.79685,tracked,-0.0593503,0.0183244,1.65022,tracked,-0.243263,0.0599655,1.54739,tracked,-0.290732,0.0406319,1.53034,inferred,-0.345218,0.00939097,1.51845,tracked,-0.311155,-0.0366431,1.541,tracked,-0.324458,-0.426924,1.85364,tracked,-0.345686,-0.726562,1.86121,tracked,-0.326248,-1.03338,1.99494,tracked,-0.281633,-1.0956,1.89885,inferred,-0.173914,-0.403553,1.88407,tracked,-0.118705,-0.723044,1.87466,tracked,-0.0903566,-1.03099,2.00414,tracked,-0.0473453,-1.09086,1.90625,tracked
-0.249979,-0.423929,1.90382,tracked,-0.28246,-0.124778,1.84439,tracked,-0.302932,0.0929823,1.78957,tracked,-0.308829,0.163761,1.76787,tracked,-0.309483,0.287331,1.72143,tracked,-0.449069,0.0851738,1.69844,tracked,-0.491483,-0.0925326,1.62318,tracked,-0.522643,-0.107028,1.44433,tracked,-0.546153,-0.110252,1.42383,tracked,-0.603682,-0.16422,1.36658,tracked,-0.598263,-0.097824,1.40641,tracked,-0.133441,0.153017,1.78756,tracked,-0.0530168,0.0125659,1.64538,tracked,-0.238007,0.0619275,1.54845,tracked,-0.284276,0.0438771,1.52781,inferred,-0.33789,0.0150482,1.51417,tracked,-0.300585,0.000254379,1.49323,tracked,-0.321955,-0.427843,1.85526,tracked,-0.345266,-0.726898,1.86149,tracked,-0.325784,-1.03432,1.99396,tracked,-0.286348,-1.0972,1.89579,inferred,-0.168807,-0.404975,1.88518,tracked,-0.115638,-0.720617,1.874,tracked,-0.0899349,-1.02913,2.00277,tracked,-0.0525762,-1.09029,1.9031,tracked
-0.245928,-0.424865,1.90421,tracked,-0.276519,-0.12593,1.8428,tracked,-0.296739,0.092476,1.78708,tracked,-0.302724,0.163567,1.76522,tracked,-0.300512,0.287624,1.7183,tracked,-0.443634,0.0792478,1.70011,tracked,-0.482768,-0.128412,1.67798,tracked,-0.5176,-0.109258,1.46331,tracked,-0.535273,-0.106271,1.42453,tracked,-0.59693,-0.1569,1.36761,tracked,-0.596001,-0.0950211,1.40473,tracked,-0.127907,0.152808,1.78536,tracked,-0.0492144,0.0102862,1.64084,tracked,-0.235258,0.0629807,1.54813,tracked,-0.280847,0.0437226,1.52596,inferred,-0.337214,0.0129487,1.51689,tracked,-0.306638,-0.0323887,1.53933,tracked,-0.318922,-0.428624,1.85572,tracked,-0.344315,-0.727229,1.86198,tracked,-0.325718,-1.03458,1.99467,tracked,-0.287386,-1.09774,1.89626,inferred,-0.163953,-0.406022,1.88535,tracked,-0.113028,-0.7229,1.87481,tracked,-0.0894597,-1.0314,2.0039,tracked,-0.0534502,-1.093,1.90407,tracked
-0.242842,-0.424338,1.90579,tracked,-0.272206,-0.126295,1.84337,tracked,-0.291563,0.0916538,1.78725,tracked,-0.297281,0.162626,1.7653,tracked,-0.294525,0.287708,1.71772,tracked,-0.43987,0.0774034,1.70028,tracked,-0.472411,-0.092439,1.61457,tracked,-0.490269,-0.0975647,1.45146,tracked,-0.536264,-0.111534,1.42123,tracked,-0.593063,-0.161832,1.36361,tracked,-0.589502,-0.104324,1.41429,tracked,-0.12405,0.152695,1.78526,tracked,-0.0445909,0.00875614,1.64161,tracked,-0.229855,0.0655355,1.54979,tracked,-0.275802,0.0448528,1.52798,inferred,-0.332804,0.0165366,1.51606,tracked,-0.303371,-0.0309494,1.5368,tracked,-0.315957,-0.428033,1.85741,tracked,-0.34313,-0.727551,1.86279,tracked,-0.32551,-1.03497,1.99544,tracked,-0.287381,-1.09818,1.89701,inferred,-0.160997,-0.405599,1.88673,tracked,-0.110097,-0.725158,1.87688,tracked,-0.0868565,-1.03214,2.00922,tracked,-0.0508044,-1.09453,1.91027,tracked
