SpineBase.x,SpineBase.y,SpineBase.z,state,SpineMid.x,SpineMid.y,SpineMid.z,state,SpineShoulder.x,SpineShoulder.y,SpineShoulder.z,state,Neck.x,Neck.y,Neck.z,state,Head.x,Head.y,Head.z,state,ShoulderLeft.x,ShoulderLeft.y,ShoulderLeft.z,state,ElbowLeft.x,ElbowLeft.y,ElbowLeft.z,state,WristLeft.x,WristLeft.y,WristLeft.z,state,HandLeft.x,HandLeft.y,HandLeft.z,state,HandTipLeft.x,HandTipLeft.y,HandTipLeft.z,state,ThumbLeft.x,ThumbLeft.y,ThumbLeft.z,state,ShoulderRight.x,ShoulderRight.y,ShoulderRight.z,state,ElbowRight.x,ElbowRight.y,ElbowRight.z,state,WristRight.x,WristRight.y,WristRight.z,state,HandRight.x,HandRight.y,HandRight.z,state,HandTipRight.x,HandTipRight.y,HandTipRight.z,state,ThumbRight.x,ThumbRight.y,ThumbRight.z,state,HipLeft.x,HipLeft.y,HipLeft.z,state,KneeLeft.x,KneeLeft.y,KneeLeft.z,state,AnkleLeft.x,AnkleLeft.y,AnkleLeft.z,state,FootLeft.x,FootLeft.y,FootLeft.z,state,HipRight.x,HipRight.y,HipRight.z,state,KneeRight.x,KneeRight.y,KneeRight.z,state,AnkleRight.x,AnkleRight.y,AnkleRight.z,state,FootRight.x,FootRight.y,FootRight.z,state
-0.221329,-0.412926,1.90145,tracked,-0.275481,-0.0972622,1.88216,tracked,-0.314493,0.13373,1.85949,tracked,-0.326773,0.20905,1.84892,tracked,-0.333763,0.338948,1.83475,tracked,-0.45003,0.07106,1.76252,tracked,-0.520838,0.0330322,1.57988,tracked,-0.569796,-0.0206383,1.43444,tracked,-0.601561,0.00953229,1.45117,tracked,-0.656976,-0.0242695,1.39698,tracked,-0.651636,0.031999,1.45572,tracked,-0.138555,0.14659,1.86796,tracked,-0.0292969,0.123947,1.67479,tracked,-0.175834,0.0967836,1.51748,tracked,-0.196139,0.0888005,1.48655,tracked,-0.226582,0.0594121,1.47125,tracked,-0.175863,0.063951,1.44087,tracked,-0.291785,-0.419516,1.847,tracked,-0.292044,-0.739145,1.89082,tracked,-0.253177,-1.03963,2.03362,tracked,-0.204938,-1.10596,1.94574,tracked,-0.143086,-0.391659,1.88817,tracked,-0.07179,-0.71018,1.87653,tracked,-0.0129515,-1.0077,2.01861,tracked,0.0372298,-1.06973,1.92873,tracked
-0.222715,-0.413217,1.90124,tracked,-0.277673,-0.0968865,1.88234,tracked,-0.317301,0.134839,1.86011,tracked,-0.329781,0.210426,1.84972,tracked,-0.337116,0.34063,1.83602,tracked,-0.451728,0.0710174,1.76245,tracked,-0.521866,0.0334333,1.57891,tracked,-0.571412,-0.0200665,1.43363,tracked,-0.605177,0.0121134,1.45167,tracked,-0.661899,-0.0200961,1.39825,tracked,-0.657643,0.0359134,1.45433,tracked,-0.140332,0.144762,1.86886,tracked,-0.0293333,0.12505,1.6764,tracked,-0.174492,0.0978741,1.51776,tracked,-0.19515,0.0876027,1.48682,tracked,-0.221089,0.0618759,1.46826,tracked,-0.177505,0.0529987,1.44788,tracked,-0.292907,-0.419863,1.84682,tracked,-0.29284,-0.739379,1.89114,tracked,-0.255121,-1.0391,2.03566,tracked,-0.206737,-1.10622,1.94897,tracked,-0.144697,-0.391866,1.88794,tracked,-0.0736856,-0.710018,1.87609,tracked,-0.0137714,-1.00674,2.0193,tracked,0.0371274,-1.06884,1.93008,tracked
-0.22438,-0.412554,1.90143,tracked,-0.279664,-0.096698,1.88298,tracked,-0.319393,0.134588,1.86114,tracked,-0.331896,0.209998,1.85087,tracked,-0.340922,0.341327,1.83925,tracked,-0.454539,0.0715469,1.7633,tracked,-0.522443,0.0339492,1.57965,tracked,-0.57476,-0.0158633,1.43406,tracked,-0.608254,0.0172863,1.453,tracked,-0.666375,-0.016662,1.40001,tracked,-0.651822,0.0415107,1.45783,tracked,-0.143176,0.143571,1.87101,tracked,-0.0315243,0.125315,1.6788,tracked,-0.174076,0.0988515,1.51759,tracked,-0.193145,0.0864385,1.48672,tracked,-0.216816,0.0602976,1.46449,tracked,-0.173493,0.0523805,1.44891,tracked,-0.294266,-0.419344,1.84709,tracked,-0.294164,-0.739931,1.89206,tracked,-0.255495,-1.03967,2.03633,tracked,-0.206465,-1.10647,1.94969,tracked,-0.146618,-0.391073,1.88806,tracked,-0.0763173,-0.709521,1.87591,tracked,-0.0149514,-1.0063,2.01848,tracked,0.0366574,-1.0678,1.92909,tracked
-0.226492,-0.411191,1.9011,tracked,-0.28266,-0.0949695,1.88346,tracked,-0.32296,0.136575,1.86236,tracked,-0.335627,0.212045,1.85236,tracked,-0.343124,0.343427,1.84078,tracked,-0.457646,0.0756109,1.76384,tracked,-0.525361,0.0351046,1.57659,tracked,-0.590877,0.0398214,1.42808,tracked,-0.61321,0.0203455,1.44771,tracked,-0.668155,-0.0136912,1.3911,tracked,-0.663974,0.0415481,1.45473,tracked,-0.144792,0.143935,1.87216,tracked,-0.0189179,0.138806,1.68853,tracked,-0.140115,0.125744,1.52231,tracked,-0.188078,0.0873097,1.4813,tracked,-0.212168,0.0599877,1.4621,tracked,-0.166584,0.0577294,1.44231,tracked,-0.296165,-0.418078,1.8467,tracked,-0.295438,-0.740258,1.89258,tracked,-0.255464,-1.03864,2.03911,tracked,-0.205825,-1.10606,1.95385,tracked,-0.148844,-0.389667,1.8878,tracked,-0.0787174,-0.709266,1.87577,tracked,-0.0160482,-1.00463,2.0205,tracked,0.0362654,-1.06661,1.93228,tracked
-0.228947,-0.410171,1.899,tracked,-0.284072,-0.0943859,1.883,tracked,-0.323844,0.13695,1.86254,tracked,-0.336405,0.212374,1.8527,tracked,-0.34429,0.343788,1.84116,tracked,-0.458672,0.077776,1.76346,tracked,-0.518663,-0.0215487,1.61727,tracked,-0.569477,0.0235779,1.4695,tracked,-0.605594,0.030612,1.44745,tracked,-0.666666,-0.00461555,1.39137,tracked,-0.66644,0.0432856,1.44746,tracked,-0.14556,0.143643,1.872,tracked,-0.00329528,0.124501,1.70243,tracked,-0.134158,0.11424,1.52937,tracked,-0.18272,0.0889808,1.47629,tracked,-0.208684,0.0623096,1.45696,tracked,-0.159371,0.0695409,1.43413,tracked,-0.298851,-0.416882,1.84469,tracked,-0.296131,-0.740278,1.89242,tracked,-0.25591,-1.03822,2.03972,tracked,-0.206055,-1.10597,1.9551,tracked,-0.150975,-0.388836,1.88562,tracked,-0.0809126,-0.708379,1.87454,tracked,-0.0173173,-1.00367,2.01908,tracked,0.0353476,-1.06548,1.93093,tracked
-0.229818,-0.4098,1.89872,tracked,-0.285418,-0.0937694,1.88322,tracked,-0.325491,0.137757,1.86338,tracked,-0.338133,0.213235,1.85378,tracked,-0.346414,0.344842,1.84255,tracked,-0.459081,0.0782066,1.76388,tracked,-0.519902,-0.019757,1.6151,tracked,-0.570611,0.0240953,1.46689,tracked,-0.606763,0.0336032,1.44936,tracked,-0.666969,-0.000726119,1.39276,tracked,-0.663193,0.0467942,1.44961,tracked,-0.147,0.144844,1.87254,tracked,-0.000373618,0.122779,1.70732,tracked,-0.125682,0.122836,1.52976,tracked,-0.179101,0.0890135,1.47615,tracked,-0.208693,0.0627989,1.45603,tracked,-0.161348,0.0361989,1.45925,tracked,-0.299789,-0.416456,1.84432,tracked,-0.297035,-0.740522,1.89314,tracked,-0.256864,-1.03763,2.04198,tracked,-0.2068,-1.106,1.95845,tracked,-0.151739,-0.388531,1.88543,tracked,-0.0827666,-0.707791,1.87449,tracked,-0.0180405,-1.0028,2.01914,tracked,0.0350611,-1.06444,1.93114,tracked
-0.230865,-0.408947,1.89778,tracked,-0.28682,-0.0928798,1.88293,tracked,-0.327103,0.138667,1.8636,tracked,-0.339806,0.214143,1.85418,tracked,-0.347568,0.345674,1.84278,tracked,-0.460195,0.0781917,1.76375,tracked,-0.522541,-0.0161806,1.61021,tracked,-0.572924,0.0257617,1.46132,tracked,-0.605655,0.0366433,1.44756,tracked,-0.667121,0.00139219,1.39235,tracked,-0.66889,0.0505663,1.44815,tracked,-0.148634,0.147728,1.87261,tracked,-0.000761116,0.122918,1.70897,tracked,-0.122749,0.116486,1.52914,tracked,-0.171748,0.0905663,1.46816,tracked,-0.197456,0.0642279,1.44702,tracked,-0.15087,0.0680726,1.42591,tracked,-0.300596,-0.415776,1.84346,tracked,-0.297651,-0.7404,1.89304,tracked,-0.256685,-1.03748,2.04176,tracked,-0.20638,-1.10576,1.95829,tracked,-0.152998,-0.387515,1.88442,tracked,-0.0850577,-0.706304,1.87271,tracked,-0.0189668,-1.00093,2.01754,tracked,0.0345617,-1.06243,1.9297,tracked
-0.231568,-0.408397,1.8975,tracked,-0.287936,-0.0921214,1.8832,tracked,-0.328529,0.139595,1.86451,tracked,-0.341323,0.215116,1.85533,tracked,-0.349674,0.347087,1.84472,tracked,-0.461901,0.0764519,1.76446,tracked,-0.524223,-0.0149005,1.60963,tracked,-0.574245,0.0269457,1.46058,tracked,-0.607066,0.0406774,1.45266,tracked,-0.670011,0.00497573,1.39874,tracked,-0.659206,0.0586067,1.45253,tracked,-0.151189,0.153422,1.87442,tracked,-0.0160578,0.12441,1.70017,tracked,-0.130086,0.117882,1.51633,tracked,-0.170227,0.0883665,1.46993,tracked,-0.194477,0.0618927,1.44672,tracked,-0.150246,0.0602189,1.43197,tracked,-0.301038,-0.415388,1.84308,tracked,-0.298035,-0.740445,1.89324,tracked,-0.255767,-1.03765,2.04142,tracked,-0.204951,-1.10554,1.95781,tracked,-0.154013,-0.38677,1.88427,tracked,-0.0863668,-0.705697,1.87195,tracked,-0.0196056,-1.00071,2.01579,tracked,0.0342082,-1.06178,1.92766,tracked
-0.233073,-0.407351,1.89696,tracked,-0.289506,-0.0910153,1.88338,tracked,-0.330046,0.140711,1.86522,tracked,-0.342807,0.216227,1.85622,tracked,-0.35104,0.348124,1.84541,tracked,-0.464288,0.0803385,1.7652,tracked,-0.522344,-0.0164606,1.62674,tracked,-0.599915,-0.00297606,1.4853,tracked,-0.622579,0.0367089,1.4484,tracked,-0.674047,0.0103121,1.38401,tracked,-0.673155,0.0583013,1.45493,tracked,-0.15212,0.154315,1.87496,tracked,-0.0163726,0.124844,1.7013,tracked,-0.127055,0.120557,1.51401,tracked,-0.163091,0.0887988,1.46191,tracked,-0.184457,0.0628642,1.43851,tracked,-0.136765,0.0762372,1.42386,tracked,-0.302377,-0.414266,1.84239,tracked,-0.298446,-0.740487,1.89333,tracked,-0.255654,-1.03784,2.04111,tracked,-0.204842,-1.10566,1.95739,tracked,-0.155599,-0.385849,1.88388,tracked,-0.0871704,-0.704384,1.8698,tracked,-0.0211686,-0.999885,2.01307,tracked,0.0323326,-1.06111,1.92483,tracked
-0.233799,-0.406539,1.89696,tracked,-0.290615,-0.090264,1.88385,tracked,-0.331394,0.141347,1.86613,tracked,-0.344222,0.216807,1.85727,tracked,-0.352779,0.349724,1.84846,tracked,-0.464376,0.0803146,1.76537,tracked,-0.522434,-0.0164109,1.62666,tracked,-0.589321,0.00578974,1.48046,tracked,-0.619123,0.0397188,1.44983,tracked,-0.671846,0.0105932,1.38706,tracked,-0.675447,0.0595639,1.4566,tracked,-0.152712,0.155251,1.87515,tracked,-0.0172593,0.122915,1.70177,tracked,-0.123187,0.120301,1.51184,tracked,-0.154834,0.0891998,1.45936,tracked,-0.171842,0.0600624,1.42916,tracked,-0.12935,0.0757959,1.41983,tracked,-0.30301,-0.413522,1.84227,tracked,-0.29895,-0.74075,1.89413,tracked,-0.255596,-1.03849,2.04106,tracked,-0.204666,-1.10601,1.957,tracked,-0.156378,-0.385008,1.88401,tracked,-0.0884575,-0.704145,1.86942,tracked,-0.0226214,-1.00202,2.00823,tracked,0.0304199,-1.06201,1.91808,tracked
-0.234392,-0.406398,1.89688,tracked,-0.291387,-0.0902451,1.8841,tracked,-0.332263,0.141219,1.86669,tracked,-0.345114,0.216619,1.85794,tracked,-0.354014,0.349979,1.85004,tracked,-0.464845,0.0795815,1.76571,tracked,-0.526163,-0.0109497,1.62008,tracked,-0.588638,0.0169136,1.47279,tracked,-0.618222,0.0427689,1.45173,tracked,-0.674152,0.0129082,1.3916,tracked,-0.589825,0.0852236,1.43533,tracked,-0.153301,0.155812,1.87523,tracked,-0.0179151,0.120607,1.70236,tracked,-0.117113,0.117886,1.50852,tracked,-0.150039,0.0859764,1.45648,tracked,-0.168226,0.0583403,1.42942,tracked,-0.12369,0.0727244,1.41856,tracked,-0.303591,-0.413428,1.84206,tracked,-0.299593,-0.741045,1.89483,tracked,-0.256426,-1.0377,2.04381,tracked,-0.205504,-1.10605,1.96099,tracked,-0.156969,-0.384827,1.88405,tracked,-0.0889613,-0.704387,1.86963,tracked,-0.0199924,-1.00112,2.00931,tracked,0.0337769,-1.06079,1.9194,tracked
-0.236012,-0.405423,1.89639,tracked,-0.292884,-0.0890374,1.88435,tracked,-0.333638,0.142638,1.86749,tracked,-0.346442,0.218119,1.85893,tracked,-0.354936,0.351409,1.85082,tracked,-0.465974,0.0795361,1.7662,tracked,-0.525192,-0.0116045,1.62266,tracked,-0.585845,0.020662,1.47547,tracked,-0.618505,0.0430001,1.45019,tracked,-0.674131,0.0118766,1.3909,tracked,-0.666624,0.059588,1.4506,tracked,-0.155772,0.158484,1.87509,tracked,-0.0254729,0.123083,1.69819,tracked,-0.115745,0.116028,1.50002,tracked,-0.143832,0.0827419,1.45201,tracked,-0.158975,0.0566242,1.42404,tracked,-0.113644,0.0858456,1.42041,tracked,-0.305113,-0.412543,1.84148,tracked,-0.299899,-0.741315,1.89505,tracked,-0.257127,-1.03729,2.04534,tracked,-0.206358,-1.10635,1.96347,tracked,-0.158597,-0.383808,1.88365,tracked,-0.0897669,-0.704326,1.86921,tracked,-0.0200176,-1.00162,2.00747,tracked,0.0336794,-1.06084,1.91697,tracked
-0.237244,-0.40444,1.89624,tracked,-0.294043,-0.0891604,1.88452,tracked,-0.335097,0.141532,1.86796,tracked,-0.348047,0.21654,1.85953,tracked,-0.355686,0.350228,1.85238,tracked,-0.467753,0.0816448,1.76659,tracked,-0.527506,-0.0105003,1.61981,tracked,-0.583268,0.0336351,1.47375,tracked,-0.617841,0.0454898,1.45247,tracked,-0.675163,0.0138812,1.39381,tracked,-0.665946,0.0633585,1.45407,tracked,-0.159342,0.162108,1.87622,tracked,-0.0047795,0.119431,1.72331,tracked,-0.0626345,0.10403,1.56441,tracked,-0.137669,0.0774174,1.44813,tracked,-0.151322,0.0541623,1.42,tracked,-0.190147,0.0762977,1.468,tracked,-0.305909,-0.411753,1.84118,tracked,-0.300548,-0.741811,1.89561,tracked,-0.257162,-1.03723,2.04676,tracked,-0.205837,-1.1064,1.96557,tracked,-0.160314,-0.382639,1.88369,tracked,-0.0899572,-0.704126,1.86871,tracked,-0.0192471,-1.00042,2.00847,tracked,0.0351734,-1.05979,1.91878,tracked
-0.238465,-0.403778,1.89629,tracked,-0.295336,-0.0885255,1.88521,tracked,-0.336291,0.142136,1.86915,tracked,-0.349187,0.217158,1.86089,tracked,-0.357566,0.351131,1.8543,tracked,-0.468911,0.0831574,1.76723,tracked,-0.528173,-0.00998808,1.61915,tracked,-0.582488,0.0374075,1.47357,tracked,-0.619006,0.0463714,1.45452,tracked,-0.675705,0.0157855,1.3952,tracked,-0.676714,0.0647304,1.45964,tracked,-0.164492,0.166525,1.87673,tracked,-0.0558891,0.120405,1.68745,tracked,-0.166785,0.0773062,1.50543,tracked,-0.135483,0.0718451,1.45055,tracked,-0.132271,0.0449625,1.40956,tracked,-0.177106,0.0495221,1.43915,tracked,-0.306748,-0.411022,1.84123,tracked,-0.300966,-0.741816,1.89575,tracked,-0.257298,-1.03739,2.04656,tracked,-0.205674,-1.1064,1.96539,tracked,-0.161921,-0.382104,1.88374,tracked,-0.0906431,-0.7041,1.86879,tracked,-0.019035,-1.00015,2.00864,tracked,0.0358645,-1.0593,1.91911,tracked
