SpineBase.x,SpineBase.y,SpineBase.z,state,SpineMid.x,SpineMid.y,SpineMid.z,state,SpineShoulder.x,SpineShoulder.y,SpineShoulder.z,state,Neck.x,Neck.y,Neck.z,state,Head.x,Head.y,Head.z,state,ShoulderLeft.x,ShoulderLeft.y,ShoulderLeft.z,state,ElbowLeft.x,ElbowLeft.y,ElbowLeft.z,state,WristLeft.x,WristLeft.y,WristLeft.z,state,HandLeft.x,HandLeft.y,HandLeft.z,state,HandTipLeft.x,HandTipLeft.y,HandTipLeft.z,state,ThumbLeft.x,ThumbLeft.y,ThumbLeft.z,state,ShoulderRight.x,ShoulderRight.y,ShoulderRight.z,state,ElbowRight.x,ElbowRight.y,ElbowRight.z,state,WristRight.x,WristRight.y,WristRight.z,state,HandRight.x,HandRight.y,HandRight.z,state,HandTipRight.x,HandTipRight.y,HandTipRight.z,state,ThumbRight.x,ThumbRight.y,ThumbRight.z,state,HipLeft.x,HipLeft.y,HipLeft.z,state,KneeLeft.x,KneeLeft.y,KneeLeft.z,state,AnkleLeft.x,AnkleLeft.y,AnkleLeft.z,state,FootLeft.x,FootLeft.y,FootLeft.z,state,HipRight.x,HipRight.y,HipRight.z,state,KneeRight.x,KneeRight.y,KneeRight.z,state,AnkleRight.x,AnkleRight.y,AnkleRight.z,state,FootRight.x,FootRight.y,FootRight.z,state
-0.203979,-0.425824,1.70023,tracked,-0.25007,-0.125202,1.67493,tracked,-0.282989,0.0946715,1.64802,tracked,-0.293235,0.166181,1.63605,tracked,-0.327892,0.299515,1.59973,tracked,-0.422492,0.0633981,1.55156,tracked,-0.509718,-0.0109227,1.40289,tracked,-0.648551,-0.0235832,1.33112,tracked,-0.669579,-0.0711246,1.29465,tracked,-0.702083,-0.0962683,1.25701,tracked,-0.623908,-0.0841885,1.26007,tracked,-0.104288,0.125709,1.6427,tracked,-0.00619026,-0.0216327,1.55546,tracked,-0.190184,-0.0221254,1.44262,tracked,-0.268013,-0.0549289,1.43437,tracked,-0.326442,-0.0675368,1.43848,tracked,-0.286495,-0.121625,1.44973,tracked,-0.274644,-0.430315,1.65696,tracked,-0.285204,-0.720409,1.69872,tracked,-0.257358,-1.00416,1.83205,tracked,-0.279432,-1.07171,1.77129,inferred,-0.125341,-0.404513,1.67626,tracked,-0.0542455,-0.698291,1.67509,tracked,0.00216874,-0.945526,1.79471,tracked,0.0496638,-1.00694,1.70316,inferred
-0.206947,-0.426495,1.69856,tracked,-0.253747,-0.125241,1.67447,tracked,-0.287253,0.0951203,1.64839,tracked,-0.297694,0.166802,1.6367,tracked,-0.332837,0.300009,1.60126,tracked,-0.425475,0.0622344,1.55497,tracked,-0.512192,-0.0161775,1.40611,tracked,-0.64804,-0.0295079,1.32795,tracked,-0.672551,-0.068187,1.29183,tracked,-0.704884,-0.0922287,1.25514,tracked,-0.623342,-0.082412,1.25586,tracked,-0.108974,0.123543,1.64389,tracked,-0.00570569,-0.0248649,1.55955,tracked,-0.189015,-0.0277616,1.44556,tracked,-0.268787,-0.0633437,1.43463,tracked,-0.325911,-0.0759111,1.43741,tracked,-0.283979,-0.127776,1.44362,tracked,-0.277881,-0.431374,1.65496,tracked,-0.286807,-0.720528,1.69883,tracked,-0.256555,-0.993804,1.82906,tracked,-0.274727,-1.06805,1.79565,inferred,-0.127912,-0.404801,1.6749,tracked,-0.0558504,-0.698712,1.67464,tracked,0.00229176,-0.945527,1.7946,tracked,0.0498809,-1.00704,1.70325,inferred
-0.208786,-0.427822,1.69734,tracked,-0.256664,-0.125466,1.67455,tracked,-0.291553,0.0958937,1.64965,tracked,-0.302526,0.167997,1.63844,tracked,-0.3371,0.29954,1.60312,tracked,-0.43524,0.0465202,1.56876,tracked,-0.513744,-0.0169052,1.40643,tracked,-0.634992,-0.0947055,1.34554,inferred,-0.671856,-0.0640782,1.28884,tracked,-0.706021,-0.084309,1.24778,tracked,-0.634006,-0.0885793,1.24925,tracked,-0.110966,0.122071,1.64543,tracked,-0.0050454,-0.0273155,1.5633,tracked,-0.187691,-0.0316812,1.44823,tracked,-0.268204,-0.0717089,1.43452,tracked,-0.324304,-0.083728,1.43922,tracked,-0.282528,-0.134063,1.4345,tracked,-0.280078,-0.433243,1.65341,tracked,-0.28835,-0.721268,1.69892,tracked,-0.254776,-0.988502,1.82611,tracked,-0.276762,-1.06177,1.7927,inferred,-0.129328,-0.405606,1.67399,tracked,-0.0580109,-0.705376,1.67602,tracked,0.00195645,-0.94783,1.79548,tracked,0.0463092,-1.01131,1.70426,inferred
-0.211278,-0.429229,1.6962,tracked,-0.259742,-0.125796,1.67492,tracked,-0.295074,0.0963247,1.65115,tracked,-0.306157,0.168679,1.64032,tracked,-0.341552,0.299873,1.60572,tracked,-0.437562,0.0446685,1.57111,tracked,-0.51496,-0.0173606,1.40738,tracked,-0.657579,-0.044818,1.30623,tracked,-0.673945,-0.0614385,1.28731,tracked,-0.708537,-0.085645,1.24788,tracked,-0.628321,-0.078236,1.25218,tracked,-0.113923,0.119863,1.64805,tracked,-0.00495183,-0.0297465,1.56922,tracked,-0.191003,-0.0665541,1.46724,tracked,-0.269009,-0.0829944,1.43924,tracked,-0.32382,-0.0941809,1.44027,tracked,-0.280586,-0.145662,1.4713,tracked,-0.282765,-0.434877,1.65201,tracked,-0.289987,-0.721782,1.69918,tracked,-0.254122,-0.989252,1.82802,tracked,-0.281677,-1.06061,1.7927,inferred,-0.131482,-0.406698,1.67314,tracked,-0.0647095,-0.697654,1.6707,tracked,0.00154537,-0.948073,1.79506,tracked,0.047307,-1.01092,1.70407,inferred
-0.213759,-0.430494,1.69433,tracked,-0.262562,-0.126557,1.67462,tracked,-0.297986,0.0957791,1.65178,tracked,-0.309083,0.168168,1.64124,tracked,-0.34523,0.299247,1.60791,tracked,-0.440287,0.0428026,1.57342,tracked,-0.516459,-0.0183273,1.40825,tracked,-0.65714,-0.0380636,1.31148,tracked,-0.676457,-0.0581874,1.28745,tracked,-0.709895,-0.0812129,1.24738,tracked,-0.628573,-0.0743754,1.25075,tracked,-0.116213,0.118575,1.65014,tracked,-0.00515017,-0.0315113,1.57232,tracked,-0.189493,-0.0664286,1.4663,tracked,-0.266909,-0.0921696,1.44086,tracked,-0.320478,-0.102712,1.44209,tracked,-0.241992,-0.119351,1.5115,tracked,-0.285178,-0.436238,1.65013,tracked,-0.292445,-0.723134,1.69921,tracked,-0.254762,-0.98671,1.82723,tracked,-0.279655,-1.05918,1.79703,inferred,-0.133887,-0.407768,1.67134,tracked,-0.0671335,-0.694831,1.6673,tracked,0.00145482,-0.948302,1.79527,tracked,0.0477602,-1.01161,1.70528,inferred
-0.215469,-0.431183,1.6931,tracked,-0.265073,-0.126998,1.67468,tracked,-0.301143,0.0954662,1.65293,tracked,-0.312444,0.16788,1.64278,tracked,-0.348463,0.300246,1.61097,tracked,-0.444007,0.0417425,1.57541,tracked,-0.51895,-0.0166596,1.40661,tracked,-0.645138,-0.0812993,1.33999,inferred,-0.676624,-0.0523748,1.28774,tracked,-0.712182,-0.0729159,1.24897,tracked,-0.639272,-0.0777419,1.24856,tracked,-0.119876,0.11657,1.65295,tracked,-0.0456233,-0.0565867,1.53816,tracked,-0.210734,-0.0757998,1.4551,tracked,-0.265337,-0.101074,1.44339,tracked,-0.320478,-0.111301,1.4451,tracked,-0.276177,-0.163185,1.4685,tracked,-0.286987,-0.437126,1.64862,tracked,-0.294367,-0.723924,1.69922,tracked,-0.255352,-0.989343,1.82904,tracked,-0.283499,-1.06049,1.79392,inferred,-0.135424,-0.40823,1.67038,tracked,-0.0693484,-0.692702,1.66563,tracked,0.000846787,-0.948757,1.79507,tracked,0.0477322,-1.01196,1.70541,inferred
-0.216852,-0.431861,1.69204,tracked,-0.266531,-0.126966,1.67506,tracked,-0.302968,0.0960846,1.65462,tracked,-0.314379,0.168744,1.64503,tracked,-0.35175,0.300745,1.61434,tracked,-0.4455,0.0407776,1.57744,tracked,-0.519941,-0.0172228,1.4065,tracked,-0.660107,-0.0376301,1.2974,tracked,-0.674553,-0.0483362,1.28162,tracked,-0.708725,-0.0708231,1.24091,tracked,-0.634949,-0.0746205,1.23614,tracked,-0.121938,0.115091,1.65568,tracked,-0.0416604,-0.0559023,1.54404,tracked,-0.218662,-0.091277,1.45146,tracked,-0.260997,-0.109503,1.44614,tracked,-0.316454,-0.119863,1.44498,tracked,-0.243129,-0.144631,1.50523,tracked,-0.288476,-0.437933,1.64724,tracked,-0.295818,-0.724663,1.69906,tracked,-0.256049,-0.988815,1.82838,tracked,-0.282595,-1.06061,1.79459,inferred,-0.13664,-0.408743,1.66963,tracked,-0.0704975,-0.694109,1.66546,tracked,0.000290434,-0.949351,1.79502,tracked,0.0477794,-1.01262,1.70594,inferred
-0.218796,-0.432208,1.68947,tracked,-0.2684,-0.126994,1.67449,tracked,-0.304713,0.096168,1.65493,tracked,-0.316109,0.168837,1.64557,tracked,-0.353775,0.301285,1.6157,tracked,-0.446499,0.0405097,1.5784,tracked,-0.5208,-0.0167343,1.40668,tracked,-0.640929,-0.078678,1.32524,inferred,-0.671028,-0.0457756,1.27629,tracked,-0.70324,-0.0649591,1.23206,tracked,-0.629567,-0.066668,1.23975,tracked,-0.123275,0.114464,1.65692,tracked,-0.0386345,-0.0554701,1.54514,tracked,-0.218632,-0.0957746,1.45011,tracked,-0.255069,-0.115373,1.44512,tracked,-0.311016,-0.127658,1.44347,tracked,-0.233453,-0.148593,1.50662,tracked,-0.290646,-0.438401,1.64391,tracked,-0.29715,-0.725037,1.69778,tracked,-0.25764,-0.988051,1.82568,tracked,-0.27963,-1.06134,1.799,inferred,-0.138273,-0.408933,1.66775,tracked,-0.0737858,-0.6909,1.66061,tracked,-0.000836324,-0.949681,1.79466,tracked,0.0473905,-1.01356,1.70701,inferred
-0.220625,-0.431568,1.68916,tracked,-0.268429,-0.126955,1.67447,tracked,-0.30378,0.0961168,1.65494,tracked,-0.314287,0.168643,1.64558,tracked,-0.356935,0.30415,1.62106,tracked,-0.445686,0.0425119,1.57777,tracked,-0.523157,-0.015045,1.406,tracked,-0.656166,-0.0304865,1.29547,tracked,-0.674033,-0.0438916,1.27782,tracked,-0.707433,-0.0650574,1.23748,tracked,-0.627651,-0.058061,1.241,tracked,-0.120663,0.116519,1.65685,tracked,-0.0376535,-0.0558201,1.56186,tracked,-0.170805,-0.102308,1.48596,tracked,-0.251763,-0.125072,1.4557,tracked,-0.305438,-0.137036,1.44451,tracked,-0.244574,-0.0753434,1.527,tracked,-0.292295,-0.437662,1.64317,tracked,-0.298248,-0.726079,1.69804,tracked,-0.258614,-0.990045,1.82672,tracked,-0.281222,-1.06317,1.79808,inferred,-0.140324,-0.408363,1.6679,tracked,-0.0758247,-0.689785,1.66005,tracked,-0.00139463,-0.950377,1.79466,tracked,0.0470822,-1.01383,1.70664,inferred
-0.222687,-0.431463,1.68805,tracked,-0.269538,-0.12673,1.67448,tracked,-0.304242,0.0963217,1.65541,tracked,-0.314688,0.16887,1.64621,tracked,-0.358122,0.303847,1.62289,tracked,-0.445724,0.0469878,1.57514,tracked,-0.523818,-0.0128448,1.40487,tracked,-0.645187,-0.0714053,1.32275,inferred,-0.671274,-0.0387802,1.27578,tracked,-0.702723,-0.0571409,1.23079,tracked,-0.636913,-0.0656047,1.23686,tracked,-0.121108,0.116586,1.65848,tracked,-0.0382895,-0.0569489,1.56294,tracked,-0.213028,-0.121739,1.45499,tracked,-0.247841,-0.13308,1.45289,tracked,-0.300146,-0.144629,1.44376,tracked,-0.228699,-0.171,1.5117,tracked,-0.29432,-0.437279,1.64159,tracked,-0.299313,-0.726491,1.69727,tracked,-0.26011,-0.985313,1.82406,tracked,-0.276772,-1.05982,1.8009,inferred,-0.142352,-0.408495,1.66724,tracked,-0.0773724,-0.689181,1.65885,tracked,-0.00186224,-0.950595,1.79445,tracked,0.0482064,-1.01338,1.70688,inferred
-0.224029,-0.431425,1.68685,tracked,-0.270379,-0.126509,1.67436,tracked,-0.304708,0.0965976,1.65583,tracked,-0.315133,0.169199,1.64685,tracked,-0.358755,0.30417,1.62428,tracked,-0.445237,0.0484712,1.57458,tracked,-0.51631,-0.0479047,1.44507,tracked,-0.508183,0.0351563,1.30416,tracked,-0.664828,-0.0333331,1.26842,tracked,-0.69953,-0.0557157,1.22702,tracked,-0.612246,-0.0438682,1.22871,tracked,-0.121356,0.11661,1.66,tracked,-0.0330683,-0.0586439,1.57088,tracked,-0.156108,-0.114812,1.48385,tracked,-0.239701,-0.139741,1.45537,tracked,-0.291456,-0.156618,1.44299,tracked,-0.214847,-0.177965,1.519,tracked,-0.295599,-0.437013,1.64016,tracked,-0.300291,-0.727548,1.69616,tracked,-0.26224,-0.995438,1.82602,tracked,-0.285252,-1.06836,1.7952,inferred,-0.143667,-0.408657,1.66629,tracked,-0.0788012,-0.688705,1.6575,tracked,-0.00313468,-0.951377,1.79378,tracked,0.0476108,-1.01393,1.7065,inferred
-0.225039,-0.431475,1.68649,tracked,-0.271506,-0.126349,1.67467,tracked,-0.30569,0.0968933,1.65688,tracked,-0.316114,0.169542,1.64816,tracked,-0.361327,0.306656,1.62899,tracked,-0.445156,0.0487222,1.57449,tracked,-0.516232,-0.0485332,1.44592,tracked,-0.615405,-0.039668,1.31926,inferred,-0.663199,-0.0315096,1.26432,tracked,-0.69172,-0.0463681,1.22053,tracked,-0.605393,-0.0409683,1.225,tracked,-0.122733,0.117204,1.66342,tracked,-0.0288269,-0.0639049,1.58509,tracked,-0.15179,-0.113555,1.48877,tracked,-0.236119,-0.146971,1.45926,tracked,-0.283168,-0.166606,1.44185,tracked,-0.249166,-0.10468,1.51962,tracked,-0.296451,-0.43706,1.63943,tracked,-0.301076,-0.728556,1.69553,tracked,-0.262336,-1.0001,1.82908,tracked,-0.291112,-1.07014,1.78716,inferred,-0.144903,-0.408715,1.6663,tracked,-0.0808334,-0.68841,1.6568,tracked,-0.00339624,-0.951461,1.79393,tracked,0.0489121,-1.01327,1.70704,inferred
-0.226228,-0.431602,1.6849,tracked,-0.272071,-0.126115,1.67449,tracked,-0.305994,0.09732,1.65728,tracked,-0.316382,0.170104,1.64882,tracked,-0.361396,0.307002,1.63036,tracked,-0.444418,0.0497623,1.57401,tracked,-0.515946,-0.0483807,1.44577,tracked,-0.614007,-0.0390179,1.31819,inferred,-0.656137,-0.0272448,1.25817,tracked,-0.684629,-0.0420027,1.21222,tracked,-0.615192,-0.0411944,1.22898,tracked,-0.122874,0.117065,1.66446,tracked,-0.0288331,-0.0636649,1.58528,tracked,-0.152549,-0.117418,1.48927,tracked,-0.228724,-0.154313,1.45919,tracked,-0.275643,-0.176281,1.44026,tracked,-0.249913,-0.11427,1.51582,tracked,-0.297722,-0.436923,1.63707,tracked,-0.301519,-0.730123,1.69494,tracked,-0.264019,-0.99299,1.82572,tracked,-0.279943,-1.06779,1.79797,inferred,-0.145913,-0.409015,1.66534,tracked,-0.0813874,-0.68811,1.65599,tracked,-0.00592358,-0.951597,1.79218,tracked,0.0463857,-1.01346,1.70534,inferred
