SpineBase.x,SpineBase.y,SpineBase.z,state,SpineMid.x,SpineMid.y,SpineMid.z,state,SpineShoulder.x,SpineShoulder.y,SpineShoulder.z,state,Neck.x,Neck.y,Neck.z,state,Head.x,Head.y,Head.z,state,ShoulderLeft.x,ShoulderLeft.y,ShoulderLeft.z,state,ElbowLeft.x,ElbowLeft.y,ElbowLeft.z,state,WristLeft.x,WristLeft.y,WristLeft.z,state,HandLeft.x,HandLeft.y,HandLeft.z,state,HandTipLeft.x,HandTipLeft.y,HandTipLeft.z,state,ThumbLeft.x,ThumbLeft.y,ThumbLeft.z,state,ShoulderRight.x,ShoulderRight.y,ShoulderRight.z,state,ElbowRight.x,ElbowRight.y,ElbowRight.z,state,WristRight.x,WristRight.y,WristRight.z,state,HandRight.x,HandRight.y,HandRight.z,state,HandTipRight.x,HandTipRight.y,HandTipRight.z,state,ThumbRight.x,ThumbRight.y,ThumbRight.z,state,HipLeft.x,HipLeft.y,HipLeft.z,state,KneeLeft.x,KneeLeft.y,KneeLeft.z,state,AnkleLeft.x,AnkleLeft.y,AnkleLeft.z,state,FootLeft.x,FootLeft.y,FootLeft.z,state,HipRight.x,HipRight.y,HipRight.z,state,KneeRight.x,KneeRight.y,KneeRight.z,state,AnkleRight.x,AnkleRight.y,AnkleRight.z,state,FootRight.x,FootRight.y,FootRight.z,state
-0.168948,-0.406081,1.93789,tracked,-0.204853,-0.101664,1.89284,tracked,-0.231318,0.118734,1.84982,tracked,-0.239563,0.190375,1.83184,tracked,-0.243234,0.319684,1.7839,tracked,-0.3529,0.109508,1.7595,tracked,-0.409786,0.00860267,1.61429,tracked,-0.464795,-0.0671666,1.48192,tracked,-0.494104,-0.0814347,1.47422,tracked,-0.548955,-0.133104,1.41988,tracked,-0.547475,-0.0614023,1.45516,tracked,-0.0401662,0.137154,1.87255,tracked,0.127307,0.0563939,1.8109,tracked,0.106592,-0.058882,1.62753,tracked,0.0791107,-0.145584,1.51788,tracked,0.0873948,-0.191168,1.47751,tracked,0.0175166,-0.153136,1.54362,tracked,-0.241296,-0.408366,1.88458,tracked,-0.253275,-0.7421,1.92876,tracked,-0.237571,-1.05022,2.05984,tracked,-0.193602,-1.11277,1.96426,tracked,-0.0908799,-0.389718,1.9233,tracked,-0.0462944,-0.720123,1.90715,tracked,-0.0235175,-1.02895,2.03569,tracked,0.0190795,-1.08967,1.93882,tracked
-0.169076,-0.406133,1.93929,tracked,-0.20508,-0.101761,1.89317,tracked,-0.231483,0.118814,1.84991,tracked,-0.239752,0.190535,1.83192,tracked,-0.243552,0.319936,1.78405,tracked,-0.352909,0.109598,1.75964,tracked,-0.410378,0.00917747,1.61589,tracked,-0.46767,-0.0789767,1.49299,tracked,-0.496689,-0.0800189,1.47691,tracked,-0.546065,-0.131679,1.42961,tracked,-0.559097,-0.0602195,1.46231,tracked,-0.0406291,0.137011,1.8723,tracked,0.119068,0.0575078,1.80732,tracked,0.0966144,-0.0548846,1.62231,tracked,0.0551467,-0.135614,1.51928,tracked,0.0675162,-0.188817,1.49186,tracked,-0.00174238,-0.148645,1.53878,tracked,-0.241467,-0.408324,1.8863,tracked,-0.253876,-0.74166,1.92962,tracked,-0.23731,-1.04945,2.06131,tracked,-0.193214,-1.11204,1.96581,tracked,-0.0909443,-0.389826,1.92439,tracked,-0.046518,-0.720533,1.90857,tracked,-0.0237276,-1.02959,2.03661,tracked,0.018758,-1.09016,1.93951,tracked
-0.169445,-0.405951,1.9389,tracked,-0.205685,-0.101772,1.89233,tracked,-0.232069,0.119009,1.84882,tracked,-0.240294,0.190821,1.83087,tracked,-0.243703,0.320335,1.78339,tracked,-0.352595,0.109827,1.75959,tracked,-0.412809,0.0117534,1.61255,tracked,-0.469229,-0.0780758,1.49067,tracked,-0.497604,-0.0797065,1.47122,tracked,-0.550545,-0.125738,1.42474,tracked,-0.563022,-0.0553685,1.4539,tracked,-0.0409587,0.137676,1.86978,tracked,0.0911499,0.0448374,1.71862,tracked,0.0594167,-0.085276,1.56515,tracked,0.0322816,-0.123496,1.5196,tracked,0.0407722,-0.179439,1.49228,tracked,-0.0267197,-0.135258,1.53275,tracked,-0.241847,-0.408084,1.88598,tracked,-0.253911,-0.741631,1.92962,tracked,-0.235747,-1.04962,2.06073,tracked,-0.191987,-1.11194,1.96473,tracked,-0.0912806,-0.38969,1.9239,tracked,-0.0466116,-0.720609,1.90861,tracked,-0.0225129,-1.02981,2.03613,tracked,0.0195647,-1.0902,1.93858,tracked
-0.170013,-0.405473,1.93779,tracked,-0.20611,-0.101505,1.89142,tracked,-0.232296,0.119441,1.84812,tracked,-0.240457,0.191312,1.83028,tracked,-0.243782,0.320885,1.78336,tracked,-0.353752,0.110115,1.75811,tracked,-0.413702,0.0122879,1.61201,tracked,-0.470283,-0.0765211,1.48942,tracked,-0.50071,-0.0742784,1.46766,tracked,-0.553356,-0.12106,1.42445,tracked,-0.559855,-0.0515942,1.45138,tracked,-0.0411173,0.138242,1.86754,tracked,0.0914317,0.0463938,1.71613,tracked,0.0487238,-0.077555,1.56252,tracked,0.0106232,-0.10882,1.51968,tracked,0.0105867,-0.160021,1.5002,tracked,-0.047257,-0.112755,1.54078,tracked,-0.242293,-0.40769,1.88526,tracked,-0.254712,-0.739009,1.92789,tracked,-0.235016,-1.04705,2.05877,tracked,-0.191252,-1.10919,1.96254,tracked,-0.0919335,-0.38911,1.92227,tracked,-0.0466266,-0.720608,1.90858,tracked,-0.0208937,-1.03015,2.03508,tracked,0.0211386,-1.09013,1.93708,tracked
-0.170208,-0.405416,1.93809,tracked,-0.207256,-0.101638,1.89182,tracked,-0.234486,0.119439,1.84862,tracked,-0.243078,0.191407,1.83089,tracked,-0.244655,0.3225,1.78601,tracked,-0.353456,0.110303,1.75875,tracked,-0.415312,0.0133987,1.612,tracked,-0.471464,-0.0741353,1.4882,tracked,-0.503527,-0.0663712,1.47201,tracked,-0.556744,-0.113554,1.4332,tracked,-0.562477,-0.0459256,1.45292,tracked,-0.0417894,0.138438,1.8714,tracked,0.0965698,0.0505049,1.72315,tracked,0.0222775,-0.065886,1.56029,tracked,-0.0111496,-0.0930259,1.52357,tracked,-0.0254004,-0.130107,1.50814,tracked,-0.0735584,-0.0967162,1.5544,tracked,-0.242358,-0.407564,1.8859,tracked,-0.255192,-0.740343,1.92894,tracked,-0.235225,-1.04852,2.05947,tracked,-0.190383,-1.11031,1.96353,tracked,-0.0922409,-0.38909,1.9224,tracked,-0.0467104,-0.720538,1.90877,tracked,-0.0198215,-1.02933,2.03669,tracked,0.0235443,-1.08929,1.93948,tracked
-0.171295,-0.40496,1.93616,tracked,-0.207964,-0.101245,1.89041,tracked,-0.234786,0.120033,1.84763,tracked,-0.24325,0.192063,1.83005,tracked,-0.244884,0.323355,1.78561,tracked,-0.353278,0.110595,1.75895,tracked,-0.423813,-0.00128306,1.59688,tracked,-0.480694,-0.0709225,1.46191,tracked,-0.505066,-0.0616079,1.46607,tracked,-0.562756,-0.108401,1.41315,tracked,-0.56202,-0.0428763,1.45421,tracked,-0.0417469,0.138912,1.87234,tracked,0.114215,0.0688349,1.75271,tracked,0.0457799,-0.000952296,1.59669,tracked,-0.0252393,-0.0712939,1.51572,tracked,-0.0317474,-0.115819,1.49058,tracked,-0.0849888,-0.0816413,1.5415,tracked,-0.242988,-0.407127,1.88524,tracked,-0.255347,-0.738396,1.92674,tracked,-0.235587,-1.04728,2.0558,tracked,-0.190612,-1.10869,1.9595,tracked,-0.093856,-0.388725,1.91837,tracked,-0.0465551,-0.718868,1.90634,tracked,-0.024257,-1.02788,2.03457,tracked,0.0184656,-1.08855,1.93772,inferred
-0.172695,-0.404858,1.93417,tracked,-0.208635,-0.10112,1.88918,tracked,-0.234945,0.120327,1.84692,tracked,-0.243279,0.192399,1.8295,tracked,-0.245004,0.32361,1.7854,tracked,-0.353118,0.110796,1.75903,tracked,-0.421505,0.0108856,1.60052,tracked,-0.476689,-0.0690231,1.4709,tracked,-0.503342,-0.0613699,1.46493,tracked,-0.558579,-0.107256,1.41346,tracked,-0.561139,-0.0403608,1.45073,tracked,-0.0454838,0.141588,1.86665,tracked,0.115412,0.0693397,1.7571,tracked,0.0100505,-0.0134844,1.58591,tracked,-0.0433007,-0.0582143,1.5202,tracked,-0.0579181,-0.0940463,1.50124,tracked,-0.103158,-0.0620279,1.55262,tracked,-0.244158,-0.407022,1.88432,tracked,-0.255634,-0.738234,1.92573,tracked,-0.235824,-1.04705,2.05494,tracked,-0.192046,-1.1088,1.9583,tracked,-0.0952936,-0.388592,1.91518,tracked,-0.0466598,-0.718598,1.90515,tracked,-0.0233262,-1.02753,2.0334,tracked,0.0183936,-1.08838,1.93613,tracked
-0.173367,-0.404554,1.93263,tracked,-0.209116,-0.100861,1.88826,tracked,-0.235175,0.120674,1.84644,tracked,-0.243429,0.192768,1.82915,tracked,-0.24529,0.324159,1.7853,tracked,-0.352936,0.109771,1.75963,tracked,-0.423586,0.00933326,1.60022,tracked,-0.479064,-0.0714524,1.47133,tracked,-0.504458,-0.0657745,1.46595,tracked,-0.55986,-0.109366,1.41624,tracked,-0.56025,-0.0453951,1.4535,tracked,-0.0483086,0.144629,1.86372,tracked,0.114923,0.070078,1.75702,tracked,0.00298232,-0.00320475,1.58565,tracked,-0.0597582,-0.0420875,1.5278,tracked,-0.0799157,-0.0760947,1.51221,tracked,-0.116326,-0.0443765,1.555,tracked,-0.245086,-0.406857,1.8827,tracked,-0.256872,-0.736835,1.92424,tracked,-0.236663,-1.04612,2.05239,tracked,-0.193515,-1.10773,1.95519,tracked,-0.0956592,-0.38817,1.91396,tracked,-0.0467558,-0.718798,1.90471,tracked,-0.0225862,-1.028,2.03223,tracked,0.0185889,-1.08872,1.93452,tracked
-0.173799,-0.40377,1.93101,tracked,-0.209523,-0.100531,1.88738,tracked,-0.235417,0.120886,1.84603,tracked,-0.243603,0.192946,1.8289,tracked,-0.245344,0.324463,1.78532,tracked,-0.352592,0.110131,1.75909,tracked,-0.425044,0.00857705,1.60038,tracked,-0.478735,-0.0904348,1.48502,tracked,-0.507345,-0.0672729,1.46226,tracked,-0.566211,-0.107986,1.4141,tracked,-0.561322,-0.0443113,1.45567,tracked,-0.050269,0.147919,1.8605,tracked,0.11514,0.0706155,1.75661,tracked,0.0298495,0.0374782,1.61525,tracked,-0.074592,-0.0270519,1.53057,tracked,-0.0979048,-0.0636839,1.51566,tracked,-0.135228,-0.0356689,1.55667,tracked,-0.245624,-0.406029,1.87987,tracked,-0.257474,-0.737437,1.92295,tracked,-0.236806,-1.04668,2.05113,tracked,-0.194078,-1.10837,1.95382,tracked,-0.0959567,-0.387492,1.91331,tracked,-0.0469922,-0.718775,1.90343,tracked,-0.0223525,-1.02838,2.02999,tracked,0.0183511,-1.08894,1.93184,tracked
-0.174617,-0.403223,1.92956,tracked,-0.209978,-0.100843,1.88652,tracked,-0.235627,0.120215,1.84548,tracked,-0.243724,0.192159,1.82847,tracked,-0.245672,0.324512,1.78612,tracked,-0.352645,0.110235,1.75909,tracked,-0.427038,0.00365298,1.60126,tracked,-0.480645,-0.0766753,1.47122,tracked,-0.507914,-0.0637577,1.46215,tracked,-0.567411,-0.108545,1.41521,tracked,-0.560782,-0.0467152,1.45292,tracked,-0.0530482,0.151156,1.85834,tracked,0.114692,0.0707343,1.75599,tracked,-0.0283272,0.0172229,1.60193,tracked,-0.091955,-0.013205,1.53901,tracked,-0.112525,-0.048073,1.52042,tracked,-0.147104,-0.0192357,1.5672,tracked,-0.246765,-0.405502,1.87731,tracked,-0.257687,-0.737709,1.92293,tracked,-0.236797,-1.03957,2.06615,tracked,-0.193655,-1.10562,1.97414,tracked,-0.0964478,-0.386993,1.91279,tracked,-0.0469605,-0.718802,1.90315,tracked,-0.0217837,-1.02675,2.03319,tracked,0.0188798,-1.08829,1.93607,tracked
-0.174826,-0.402737,1.92898,tracked,-0.210446,-0.1005,1.88622,tracked,-0.236238,0.120569,1.84543,tracked,-0.244386,0.192538,1.82854,tracked,-0.245969,0.324425,1.78643,tracked,-0.352718,0.11044,1.75899,tracked,-0.426742,0.000354698,1.5987,tracked,-0.481086,-0.0691884,1.46253,tracked,-0.50739,-0.0629995,1.46127,tracked,-0.560037,-0.108535,1.40138,tracked,-0.556606,-0.0452861,1.45252,tracked,-0.0553788,0.155083,1.85774,tracked,0.109876,0.0697498,1.74953,tracked,-0.0369096,0.0204803,1.59772,tracked,-0.108198,-0.00120622,1.54485,tracked,-0.142962,-0.0292847,1.53295,tracked,-0.130364,0.0223055,1.54313,tracked,-0.247026,-0.405148,1.87612,tracked,-0.258775,-0.735982,1.92106,tracked,-0.239817,-1.04209,2.05609,tracked,-0.197341,-1.10607,1.96117,tracked,-0.0966292,-0.386326,1.9127,tracked,-0.046998,-0.718944,1.90288,tracked,-0.021564,-1.02682,2.03303,tracked,0.0192775,-1.08834,1.936,tracked
-0.175315,-0.402395,1.92815,tracked,-0.2106,-0.10063,1.88579,tracked,-0.236194,0.12025,1.84519,tracked,-0.24426,0.192136,1.82836,tracked,-0.246109,0.324509,1.78646,tracked,-0.352974,0.110847,1.75909,tracked,-0.426897,-0.0045645,1.59763,tracked,-0.481229,-0.0680775,1.45837,tracked,-0.507349,-0.0667461,1.46095,tracked,-0.558578,-0.109288,1.39989,tracked,-0.554431,-0.0477034,1.44838,tracked,-0.0565396,0.158398,1.85711,tracked,0.0681652,0.0762371,1.69301,tracked,-0.0900058,-0.0108064,1.57506,tracked,-0.126534,0.00647387,1.55015,tracked,-0.162871,-0.0182475,1.54302,tracked,-0.139218,0.0429623,1.55212,tracked,-0.247547,-0.404904,1.87496,tracked,-0.259207,-0.735805,1.91997,tracked,-0.237835,-1.04346,2.05148,tracked,-0.195104,-1.10613,1.95523,tracked,-0.0970164,-0.385933,1.91232,tracked,-0.0472202,-0.718798,1.90231,tracked,-0.0216228,-1.02675,2.03226,tracked,0.0191434,-1.08824,1.93514,tracked
-0.176042,-0.402469,1.92643,tracked,-0.211409,-0.100653,1.88456,tracked,-0.236833,0.120301,1.84449,tracked,-0.244812,0.192213,1.82785,tracked,-0.246223,0.324502,1.78631,tracked,-0.352989,0.110946,1.75911,tracked,-0.42274,0.00562863,1.59929,tracked,-0.477768,-0.068837,1.4662,tracked,-0.505385,-0.0726258,1.45929,tracked,-0.558676,-0.112494,1.39918,tracked,-0.559156,-0.0512649,1.44798,tracked,-0.0570874,0.158631,1.85659,tracked,0.0762612,0.0670239,1.71875,tracked,-0.0860994,0.000100796,1.59316,tracked,-0.142001,0.0184402,1.55038,tracked,-0.179052,-0.00440476,1.54373,tracked,-0.129267,-0.0483157,1.55067,tracked,-0.248366,-0.404903,1.87311,tracked,-0.259325,-0.736274,1.9183,tracked,-0.23808,-1.04374,2.05023,tracked,-0.195461,-1.1066,1.95415,tracked,-0.0975465,-0.386012,1.91106,tracked,-0.0473973,-0.718692,1.90086,tracked,-0.023318,-1.02804,2.02806,tracked,0.0168921,-1.08904,1.93011,tracked
-0.176311,-0.402639,1.92622,tracked,-0.21177,-0.100711,1.88438,tracked,-0.237187,0.120356,1.84439,tracked,-0.245156,0.192311,1.82778,tracked,-0.246312,0.324366,1.78633,tracked,-0.353412,0.11131,1.75876,tracked,-0.423557,0.00770903,1.60035,tracked,-0.476758,-0.0700491,1.46845,tracked,-0.506443,-0.0741529,1.46388,tracked,-0.560971,-0.117357,1.40318,tracked,-0.554944,-0.0524864,1.44719,tracked,-0.0582205,0.158365,1.85641,tracked,0.0733357,0.0664347,1.71796,tracked,-0.102457,0.0573747,1.59313,tracked,-0.157392,0.0333333,1.56062,tracked,-0.194112,0.00560681,1.54941,tracked,-0.145413,-0.0354933,1.55562,tracked,-0.248618,-0.405151,1.87268,tracked,-0.259538,-0.73701,1.91824,tracked,-0.238391,-1.04168,2.05591,tracked,-0.195404,-1.10617,1.96193,tracked,-0.0978464,-0.38612,1.91107,tracked,-0.0474045,-0.718922,1.90085,tracked,-0.0232741,-1.02824,2.02809,tracked,0.0170642,-1.08922,1.9302,tracked
